id,strategy,country,team,point,time,link,goal in first time,team that scored,Both scored,result in first time,result in all time
13,2,МЕКСИКА: Кубок Мексики - Клаусура - плей-офф,Дорадос де Синалоа - Атлас,"{'ДОРАДОС ДЕ СИНАЛОА': 5, 'АТЛАС': 3}",27.02.2019 05:15,https://www.myscore.com.ua/match/WMe5CsDr/#match-summary,Yes,Дорадос де Синалоа,6,"{'Дорадос де Синалоа': 4, 'Атлас': 2}","{'Дорадос де Синалоа': 4, 'Атлас': 2}"
15,2,НИДЕРЛАНДЫ: Кубок Нидерландов,Фейеноорд - Аякс,"{'ФЕЙЕНООРД': 6, 'АЯКС': 7}",27.02.2019 21:45,https://www.myscore.com.ua/match/6DgpjFds/#match-summary,Yes,Аякс,3,"{'Фейеноорд': 0, 'Аякс': 0}","{'Фейеноорд': 0, 'Аякс': 3}"
16,2,ПАРАГВАЙ: Первый дивизион - Апертура,Ривер Плейт - Хенераль Диас,"{'РИВЕР ПЛЕЙТ': 5, 'ХЕНЕРАЛЬ ДИАС': 3}",27.02.2019 01:45,https://www.myscore.com.ua/match/CvzVdMjm/#match-summary,Yes,Ривер Плейт,5,"{'Ривер Плейт': 2, 'Хенераль Диас': 1}","{'Ривер Плейт': 3, 'Хенераль Диас': 2}"
17,2,ПАРАГВАЙ: Первый дивизион - Апертура,Спортиво Лукеньо - Соль де Америка,"{'СПОРТИВО ЛУКЕНЬО': 3, 'СОЛЬ ДЕ АМЕРИКА': 6}",27.02.2019 23:45,https://www.myscore.com.ua/match/SG1CvuyJ/#match-summary,Yes,Спортиво Лукеньо,4,"{'Спортиво Лукеньо': 2, 'Соль де Америка': 0}","{'Спортиво Лукеньо': 2, 'Соль де Америка': 1}"
18,2,САУДОВСКАЯ АРАВИЯ: Первый дивизион,Al Adalh - Аль-Джеел,"{'AL ADALH': 5, 'АЛЬ-ДЖЕЕЛ': 4}",27.02.2019 17:20,https://www.myscore.com.ua/match/fZNBfKwk/#match-summary,No,0,0,"{'Al Adalh': 0, 'Аль-Джеел': 0}","{'Al Adalh': 0, 'Аль-Джеел': 0}"
19,2,СЕВЕРНАЯ И ЦЕНТРАЛЬНАЯ АМЕРИКА: Лига чемпионов КОНКАКАФ,Торонто - Индепендьенте,"{'ТОРОНТО': 3, 'ИНДЕПЕНДЬЕНТЕ': 5}",27.02.2019 03:00,https://www.myscore.com.ua/match/Sr0RZvas/#match-summary,Yes,Торонто,2,"{'Торонто': 1, 'Индепендьенте': 0}","{'Торонто': 1, 'Индепендьенте': 1}"
20,2,ТУРЦИЯ: Кубок Турции,Гёзтепе - Йени Малатьяспор,"{'ГЁЗТЕПЕ': 4, 'ЙЕНИ МАЛАТЬЯСПОР': 5}",27.02.2019 19:00,https://www.myscore.com.ua/match/E3p5R6LS/#match-summary,Yes,Гёзтепе,9,"{'Гёзтепе': 3, 'Йени Малатьяспор': 5}","{'Гёзтепе': 4, 'Йени Малатьяспор': 5}"
21,2,УРУГВАЙ: Премьер-лига - Апертура,Nacional - Монтевидео Уондерерс,"{'NACIONAL': 2, 'МОНТЕВИДЕО УОНДЕРЕРС': 5}",27.02.2019 01:00,https://www.myscore.com.ua/match/GQes7Vj1/#match-summary,Yes,Nacional,5,"{'Nacional': 1, 'Монтевидео Уондерерс': 3}","{'Nacional': 1, 'Монтевидео Уондерерс': 4}"
22,2,ШВЕЙЦАРИЯ: Кубок Швейцарии,Сьон - Базель,"{'СЬОН': 6, 'БАЗЕЛЬ': 6}",27.02.2019 21:30,https://www.myscore.com.ua/match/xWtEcYZC/#match-summary,No,0,6,"{'Сьон': 0, 'Базель': 0}","{'Сьон': 2, 'Базель': 2}"
23,2,ЮЖНАЯ АМЕРИКА: Южноамериканский кубок,Флуминенсе (Бра) - Антофагаста (Чил),"{'ФЛУМИНЕНСЕ': 6, 'АНТОФАГАСТА': 9}",27.02.2019 02:30,https://www.myscore.com.ua/match/YPpa6DTL/#match-summary,No,0,0,"{'Флуминенсе (Бра)': 0, 'Антофагаста (Чил)': 0}","{'Флуминенсе (Бра)': 0, 'Антофагаста (Чил)': 0}"
