id,country,team,strategy 2,strategy 1,time,link,goal in first time,team that scored,Both scored,result in first time,result in all time
1,АНГЛИЯ: Премьер-лига,Челси - Бёрнли,"{'ЧЕЛСИ': 5, 'БЁРНЛИ': 6}","{'ЧЕЛСИ': 0.8, 'БЁРНЛИ': 1.33}",22.04.2019 22:00,https://www.myscore.com.ua/match/QqaHm8if/#match-summary
2,АЗИЯ: Лига чемпионов,Аль-Вахда (Оаэ) - Аль-Раян (Кат),"{'АЛЬ-ВАХДА': 7, 'АЛЬ-РАЯН': 7}","{'АЛЬ-ВАХДА': 0.64, 'АЛЬ-РАЯН': 1.12}",22.04.2019 18:20,https://www.myscore.com.ua/match/xQZX4qsT/#match-summary
3,АНГЛИЯ: Первая лига,Бредфорд Сити - Гиллингем,"{'БРЕДФОРД СИТИ': 2, 'ГИЛЛИНГЕМ': 2}","{'БРЕДФОРД СИТИ': 0.88, 'ГИЛЛИНГЕМ': 0.65}",22.04.2019 17:00,https://www.myscore.com.ua/match/EB0fiVIo/#match-summary
4,АНГЛИЯ: Вторая лига,Йовил - Колчестер Юнайтед,"{'ЙОВИЛ': 1, 'КОЛЧЕСТЕР ЮНАЙТЕД': 2}","{'ЙОВИЛ': 1.12, 'КОЛЧЕСТЕР ЮНАЙТЕД': 0.25}",22.04.2019 17:00,https://www.myscore.com.ua/match/bHPW84Vj/#match-summary
5,БОЛИВИЯ: Division Profesional - Апертура,Боливар - Гуабира,"{'БОЛИВАР': 8, 'ГУАБИРА': 5}","{'БОЛИВАР': 1.0, 'ГУАБИРА': 1.14}",21.04.2019 23:00,https://www.myscore.com.ua/match/pnVaZQuQ/#match-summary
6,БОЛИВИЯ: Division Profesional - Апертура,Хорхе Вильстерманн - Ориенте Петролеро,"{'ХОРХЕ ВИЛЬСТЕРМАНН': 4, 'ОРИЕНТЕ ПЕТРОЛЕРО': 4}","{'ХОРХЕ ВИЛЬСТЕРМАНН': 1.5, 'ОРИЕНТЕ ПЕТРОЛЕРО': 3.67}",22.04.2019 00:15,https://www.myscore.com.ua/match/6eWez7QJ/#match-summary
7,ГЕРМАНИЯ: Региональная лига Бавария,Розенхайм 1860 - Ингольштадт II,"{'РОЗЕНХАЙМ 1860': 2, 'ИНГОЛЬШТАДТ II': 5}","{'РОЗЕНХАЙМ 1860': 0.33, 'ИНГОЛЬШТАДТ II': 0.27}",22.04.2019 15:00,https://www.myscore.com.ua/match/Q9zxcKeQ/#match-summary
8,ГРЕЦИЯ: Вторая лига,Платамона - Керкира,"{'ПЛАТАМОНА': 2, 'КЕРКИРА': 3}","{'ПЛАТАМОНА': 9.0, 'КЕРКИРА': 0.42}",22.04.2019 15:00,https://www.myscore.com.ua/match/YT8IQNV3/#match-summary
9,ДАНИЯ: Суперлига - Группа вылета,Раннерс - Ольборг,"{'РАННЕРС': 3, 'ОЛЬБОРГ': 5}","{'РАННЕРС': 1.0, 'ОЛЬБОРГ': 1.62}",22.04.2019 15:00,https://www.myscore.com.ua/match/WYJ1Rxn7/#match-summary
10,ИТАЛИЯ: Серия В,Верона - Беневенто,"{'ВЕРОНА': 5, 'БЕНЕВЕНТО': 5}","{'ВЕРОНА': 0.33, 'БЕНЕВЕНТО': 1.0}",22.04.2019 16:00,https://www.myscore.com.ua/match/MLsFTznI/#match-summary
11,ИТАЛИЯ: Серия В,Асколи - Венеция,"{'АСКОЛИ': 8, 'ВЕНЕЦИЯ': 5}","{'АСКОЛИ': 3.75, 'ВЕНЕЦИЯ': 0.62}",22.04.2019 22:00,https://www.myscore.com.ua/match/MgLsVmNM/#match-summary
12,ИТАЛИЯ: Серия В,Карпи - Пескара,"{'КАРПИ': 4, 'ПЕСКАРА': 7}","{'КАРПИ': 1.88, 'ПЕСКАРА': 0.83}",22.04.2019 22:00,https://www.myscore.com.ua/match/zwJVXkw4/#match-summary
13,НИДЕРЛАНДЫ: Первый дивизион,Дордрехт - Алмере,"{'ДОРДРЕХТ': 7, 'АЛМЕРЕ': 6}","{'ДОРДРЕХТ': 3.67, 'АЛМЕРЕ': 0.17}",22.04.2019 15:30,https://www.myscore.com.ua/match/Mgu7Kv8t/#match-summary
14,НИДЕРЛАНДЫ: Первый дивизион,Маастрихт - Йонг Аякс,"{'МААСТРИХТ': 4, 'ЙОНГ АЯКС': 5}","{'МААСТРИХТ': 0.33, 'ЙОНГ АЯКС': 0.88}",22.04.2019 15:30,https://www.myscore.com.ua/match/ILYFIIxg/#match-summary
15,НОРВЕГИЯ: Высшая лига,Лиллестрём - Мольде,"{'ЛИЛЛЕСТРЁМ': 7, 'МОЛЬДЕ': 7}","{'ЛИЛЛЕСТРЁМ': 1.83, 'МОЛЬДЕ': 2.4}",22.04.2019 19:00,https://www.myscore.com.ua/match/raO4a0ke/#match-summary
16,ПОЛЬША: Премьер-лига - Группа вылета,Висла - Плоцк,"{'ВИСЛА': 7, 'ПЛОЦК': 3}","{'ВИСЛА': 2.0, 'ПЛОЦК': 0.5}",22.04.2019 16:30,https://www.myscore.com.ua/match/6Zji5Kus/#match-summary
17,ТУРЦИЯ: Суперлига,Сивасспор - Бешикташ,"{'СИВАССПОР': 7, 'БЕШИКТАШ': 7}","{'СИВАССПОР': 0.78, 'БЕШИКТАШ': 1.04}",22.04.2019 20:00,https://www.myscore.com.ua/match/Aegp0WYq/#match-summary
18,ШВЕЦИЯ: Высшая лига,Гётеборг - Хельсингборг,"{'ГЁТЕБОРГ': 3, 'ХЕЛЬСИНГБОРГ': 6}","{'ГЁТЕБОРГ': 1.25, 'ХЕЛЬСИНГБОРГ': 2.5}",22.04.2019 16:00,https://www.myscore.com.ua/match/0APQlPWb/#match-summary
