id,country,team,strategy 2,strategy 1,time,link,goal in first time,team that scored,Both scored,result in first time,result in all time
1,АНГЛИЯ: Премьер-лига,Манчестер Сити - Тоттенхэм,"{'МАНЧЕСТЕР СИТИ': 6, 'ТОТТЕНХЭМ': 3}","{'МАНЧЕСТЕР СИТИ': 2.25, 'ТОТТЕНХЭМ': 1.33}",20.04.2019 14:30,https://www.myscore.com.ua/match/GYiUp6yD/#match-summary
2,АНГЛИЯ: Премьер-лига,Вест Хэм - Лестер,"{'ВЕСТ ХЭМ': 5, 'ЛЕСТЕР': 5}","{'ВЕСТ ХЭМ': 1.83, 'ЛЕСТЕР': 1.7}",20.04.2019 17:00,https://www.myscore.com.ua/match/WtzH89TJ/#match-summary
3,АНГЛИЯ: Премьер-лига,Хаддерсфилд - Уотфорд,"{'ХАДДЕРСФИЛД': 1, 'УОТФОРД': 5}","{'ХАДДЕРСФИЛД': 1.0, 'УОТФОРД': 0.5}",20.04.2019 17:00,https://www.myscore.com.ua/match/MBhQonM6/#match-summary
4,ГЕРМАНИЯ: Бундеслига,Майнц - Фортуна Дюссельдорф,"{'МАЙНЦ': 3, 'ФОРТУНА ДЮССЕЛЬДОРФ': 5}","{'МАЙНЦ': 0.69, 'ФОРТУНА ДЮССЕЛЬДОРФ': 3.0}",20.04.2019 16:30,https://www.myscore.com.ua/match/2Rg8DfZA/#match-summary
5,ГЕРМАНИЯ: Бундеслига,Шальке - Хоффенхайм,"{'ШАЛЬКЕ': 3, 'ХОФФЕНХАЙМ': 9}","{'ШАЛЬКЕ': 0.75, 'ХОФФЕНХАЙМ': 0.62}",20.04.2019 21:30,https://www.myscore.com.ua/match/4WRscZlU/#match-summary
6,ИСПАНИЯ: Примера,Эйбар - Атлетико,"{'ЭЙБАР': 3, 'АТЛЕТИКО': 4}","{'ЭЙБАР': 8.25, 'АТЛЕТИКО': 2.14}",20.04.2019 17:15,https://www.myscore.com.ua/match/nkhO9R7n/#match-summary
7,АВСТРАЛИЯ: Лига А,Централ Кост Маринерс - Сидней Уондерерс,"{'ЦЕНТРАЛ КОСТ МАРИНЕРС': 4, 'СИДНЕЙ УОНДЕРЕРС': 6}","{'ЦЕНТРАЛ КОСТ МАРИНЕРС': 2.14, 'СИДНЕЙ УОНДЕРЕРС': 0.67}",20.04.2019 12:50,https://www.myscore.com.ua/match/biKgM1B2/#match-summary
8,БЕЛЬГИЯ: Высшая лига - Группа Лиги Европы,Вестерло - Остенде,"{'ВЕСТЕРЛО': 5, 'ОСТЕНДЕ': 5}","{'ВЕСТЕРЛО': 0.55, 'ОСТЕНДЕ': 0.33}",20.04.2019 21:00,https://www.myscore.com.ua/match/tIG07AD3/#match-summary
9,ГЕРМАНИЯ: Вторая Бундеслига,Хольштейн Киель - Падерборн,"{'ХОЛЬШТЕЙН КИЕЛЬ': 5, 'ПАДЕРБОРН': 3}","{'ХОЛЬШТЕЙН КИЕЛЬ': 1.23, 'ПАДЕРБОРН': 1.12}",20.04.2019 14:00,https://www.myscore.com.ua/match/O2iokOpG/#match-summary
10,ГЕРМАНИЯ: Региональная лига Бавария,Гройтер II - Нюрнберг II,"{'ГРОЙТЕР II': 4, 'НЮРНБЕРГ II': 7}","{'ГРОЙТЕР II': 0.38, 'НЮРНБЕРГ II': 2.14}",20.04.2019 14:00,https://www.myscore.com.ua/match/44ksywZ6/#match-summary
11,ИСПАНИЯ: Сегунда,Химнастик - Спортинг,"{'ХИМНАСТИК': 3, 'СПОРТИНГ': 6}","{'ХИМНАСТИК': 8, 'СПОРТИНГ': 2.0}",20.04.2019 19:00,https://www.myscore.com.ua/match/dvKj7PX4/#match-summary
12,КАЗАХСТАН: Премьер-лига,Иртыш Павлодар - Актобе,"{'ИРТЫШ ПАВЛОДАР': 4, 'АКТОБЕ': 5}","{'ИРТЫШ ПАВЛОДАР': 0.57, 'АКТОБЕ': 1.57}",20.04.2019 14:00,https://www.myscore.com.ua/match/lxme0gEs/#match-summary
13,КАЗАХСТАН: Премьер-лига,Тобол - Жетысу,"{'ТОБОЛ': 6, 'ЖЕТЫСУ': 6}","{'ТОБОЛ': 2.25, 'ЖЕТЫСУ': 0.5}",20.04.2019 14:00,https://www.myscore.com.ua/match/YBsQ5FjK/#match-summary
14,ЛАТВИЯ: Optibet Virsliga,RFS - ФК Рига,"{'RFS': 6, 'ФК РИГА': 6}","{'RFS': 1.75, 'ФК РИГА': 0.5}",20.04.2019 16:00,https://www.myscore.com.ua/match/632eYyQt/#match-summary
15,МАЛАЙЗИЯ: Суперлига,Селангор - ПКНП,"{'СЕЛАНГОР': 3, 'ПКНП': 5}","{'СЕЛАНГОР': 0.88, 'ПКНП': 0.62}",20.04.2019 16:00,https://www.myscore.com.ua/match/Y3gorAtl/#match-summary
16,МАЛЬТА: Премьер-лига,Пьета Хотспурс - Хамрун,"{'ПЬЕТА ХОТСПУРС': 3, 'ХАМРУН': 5}","{'ПЬЕТА ХОТСПУРС': 1.67, 'ХАМРУН': 0.58}",20.04.2019 17:00,https://www.myscore.com.ua/match/dMbODOYJ/#match-summary
17,МАЛЬТА: Премьер-лига,Валлетта - Таршин,"{'ВАЛЛЕТТА': 6, 'ТАРШИН': 4}","{'ВАЛЛЕТТА': 1.0, 'ТАРШИН': 1.5}",20.04.2019 19:00,https://www.myscore.com.ua/match/G6ue82ds/#match-summary
18,МЕКСИКА: Высший дивизион - Клаусура,Веракрус - Монтеррей,"{'ВЕРАКРУС': 6, 'МОНТЕРРЕЙ': 7}","{'ВЕРАКРУС': 4.0, 'МОНТЕРРЕЙ': 3.75}",20.04.2019 04:00,https://www.myscore.com.ua/match/6Rzdwbm6/#match-summary
19,НИДЕРЛАНДЫ: Высшая лига,Венло - Графсхап,"{'ВЕНЛО': 5, 'ГРАФСХАП': 5}","{'ВЕНЛО': 0.33, 'ГРАФСХАП': 0.4}",20.04.2019 21:45,https://www.myscore.com.ua/match/4vIeJQPA/#match-summary
