id,country,team,strategy 2,strategy 1,time,link,goal in first time,team that scored,Both scored,result in first time,result in all time
11,АНГЛИЯ: Первая лига,Флитвуд - Саутенд Юнайтед,"{'ФЛИТВУД': 2, 'САУТЕНД ЮНАЙТЕД': 5}","{'ФЛИТВУД': 0.83, 'САУТЕНД ЮНАЙТЕД': 4.0}",06.04.2019 17:00,https://www.myscore.com.ua/match/4vSzAtUl/#match-summary,Yes,Саутенд Юнайтед,4,"{'Флитвуд': 0, 'Саутенд Юнайтед': 1}","{'Флитвуд': 2, 'Саутенд Юнайтед': 2}"
12,АНГЛИЯ: Вторая лига,Милтон Кинс - Линкольн,"{'МИЛТОН КИНС': 5, 'ЛИНКОЛЬН': 6}","{'МИЛТОН КИНС': 3.12, 'ЛИНКОЛЬН': 0.57}",06.04.2019 17:00,https://www.myscore.com.ua/match/xpEptFem/#match-summary,Yes,Линкольн,2,"{'Милтон Кинс': 0, 'Линкольн': 1}","{'Милтон Кинс': 0, 'Линкольн': 1}"
13,АНГЛИЯ: Вторая лига,Челтенхэм - Эксетер Сити,"{'ЧЕЛТЕНХЭМ': 6, 'ЭКСЕТЕР СИТИ': 6}","{'ЧЕЛТЕНХЭМ': 0.45, 'ЭКСЕТЕР СИТИ': 0.33}",06.04.2019 17:00,https://www.myscore.com.ua/match/fNFHxtke/#match-summary,Yes,Эксетер Сити,2,"{'Челтенхэм': 0, 'Эксетер Сити': 1}","{'Челтенхэм': 1, 'Эксетер Сити': 1}"
14,БЕЛЬГИЯ: Высшая лига - Группа Лиги Европы,Мускрон - Серкль Брюгге,"{'МУСКРОН': 5, 'СЕРКЛЬ БРЮГГЕ': 5}","{'МУСКРОН': 0.67, 'СЕРКЛЬ БРЮГГЕ': 1.46}",06.04.2019 21:00,https://www.myscore.com.ua/match/nHl6AzQC/#match-summary,No,0,5,"{'Мускрон': 0, 'Серкль Брюгге': 0}","{'Мускрон': 2, 'Серкль Брюгге': 3}"
15,ВЕНГРИЯ: Высшая лига,Гонвед - МОЛ Види,"{'ГОНВЕД': 7, 'МОЛ ВИДИ': 5}","{'ГОНВЕД': 2.38, 'МОЛ ВИДИ': 0.47}",06.04.2019 20:30,https://www.myscore.com.ua/match/vZsOv4ht/#match-summary,No,0,1,"{'Гонвед': 0, 'МОЛ Види': 0}","{'Гонвед': 0, 'МОЛ Види': 1}"
16,ВЬЕТНАМ: Лига V,ФК Сайгон - Хошимин,"{'ФК САЙГОН': 5, 'ХОШИМИН': 5}","{'ФК САЙГОН': 2.25, 'ХОШИМИН': 0.58}",06.04.2019 15:00,https://www.myscore.com.ua/match/YmX9zRoB/#match-summary,No,0,1,"{'ФК Сайгон': 0, 'Хошимин': 0}","{'ФК Сайгон': 0, 'Хошимин': 0}"
17,ГЕРМАНИЯ: Северо-восточная региональная лига,Ауэрбах - Герта II,"{'АУЭРБАХ': 4, 'ГЕРТА II': 8}","{'АУЭРБАХ': 1.38, 'ГЕРТА II': 1.06}",06.04.2019 14:30,https://www.myscore.com.ua/match/K0ByXQeb/#match-summary,Yes,Ауэрбах,2,"{'Ауэрбах': 1, 'Герта II': 0}","{'Ауэрбах': 2, 'Герта II': 0}"
18,ГЕРМАНИЯ: Региональная лига Бавария,Байройт - Шальдинг,"{'БАЙРОЙТ': 7, 'ШАЛЬДИНГ': 1}","{'БАЙРОЙТ': 1.17, 'ШАЛЬДИНГ': 2.57}",06.04.2019 15:00,https://www.myscore.com.ua/match/YHvIlyn9/#match-summary,Yes,Байройт,2,"{'Байройт': 1, 'Шальдинг': 0}","{'Байройт': 1, 'Шальдинг': 0}"
19,ГЕРМАНИЯ: Региональная лига Бавария,Розенхайм 1860 - Айхштет,"{'РОЗЕНХАЙМ 1860': 2, 'АЙХШТЕТ': 7}","{'РОЗЕНХАЙМ 1860': 2.0, 'АЙХШТЕТ': 0.46}",06.04.2019 15:00,https://www.myscore.com.ua/match/QFJdsgvq/#match-summary,Yes,Розенхайм 1860,7,"{'Розенхайм 1860': 2, 'Айхштет': 3}","{'Розенхайм 1860': 3, 'Айхштет': 4}"
20,ГИБРАЛТАР: Премьер-Дивизион,Сент-Джозефс - Линкольн Сити,"{'СЕНТ-ДЖОЗЕФС': 5, 'ЛИНКОЛЬН СИТИ': 7}","{'СЕНТ-ДЖОЗЕФС': 0.38, 'ЛИНКОЛЬН СИТИ': 1.57}",06.04.2019 17:00,https://www.myscore.com.ua/match/dOmCAEF9/#match-summary,Yes,Линкольн Сити,4,"{'Сент-Джозефс': 0, 'Линкольн Сити': 1}","{'Сент-Джозефс': 1, 'Линкольн Сити': 3}"
21,ДАНИЯ: Суперлига - Группа вылета,Раннерс - Вендсюссель,"{'РАННЕРС': 2, 'ВЕНДСЮССЕЛЬ': 6}","{'РАННЕРС': 1.44, 'ВЕНДСЮССЕЛЬ': 1}",06.04.2019 17:00,https://www.myscore.com.ua/match/KKqmMsAR/#match-summary,Yes,Раннерс,2,"{'Раннерс': 1, 'Вендсюссель': 1}","{'Раннерс': 1, 'Вендсюссель': 1}"
22,ЕВРОПА: Женский чемпионат Европы до 19 лет - Квалификация,Финляндия U19 (Ж) - Бельгия U19 (Ж),"{'ФИНЛЯНДИЯ U19 (Ж)': 6, 'БЕЛЬГИЯ U19 (Ж)': 6}","{'ФИНЛЯНДИЯ U19 (Ж)': 1.92, 'БЕЛЬГИЯ U19 (Ж)': 6.05}",06.04.2019 14:00,https://www.myscore.com.ua/match/vwhP8cb8/#match-summary,No,0,2,"{'Финляндия U19 (Ж)': 0, 'Бельгия U19 (Ж)': 0}","{'Финляндия U19 (Ж)': 1, 'Бельгия U19 (Ж)': 0}"
23,ИТАЛИЯ: Серия В,Перуджа - Беневенто,"{'ПЕРУДЖА': 4, 'БЕНЕВЕНТО': 4}","{'ПЕРУДЖА': 1.0, 'БЕНЕВЕНТО': 1.62}",06.04.2019 19:00,https://www.myscore.com.ua/match/trbb2bmJ/#match-summary,Yes,Перуджа,6,"{'Перуджа': 2, 'Беневенто': 3}","{'Перуджа': 2, 'Беневенто': 4}"
24,КЫРГЫЗСТАН: Premier Liga,Алай Ош - Кара Балта,"{'АЛАЙ ОШ': 8, 'КАРА БАЛТА': 4}","{'АЛАЙ ОШ': 0.86, 'КАРА БАЛТА': 0.96}",06.04.2019 12:00,https://www.myscore.com.ua/match/zTRlbRkm/#match-summary,No,0,0,"{'Алай Ош': 0, 'Кара Балта': 0}","{'Алай Ош': 0, 'Кара Балта': 0}"
25,ЛАТВИЯ: Optibet Virsliga,Валмиера - Вентспилс,"{'ВАЛМИЕРА': 3, 'ВЕНТСПИЛС': 5}","{'ВАЛМИЕРА': 0, 'ВЕНТСПИЛС': 0.38}",06.04.2019 18:00,https://www.myscore.com.ua/match/OIZsfbV2/#match-summary,No,0,2,"{'Валмиера': 0, 'Вентспилс': 0}","{'Валмиера': 1, 'Вентспилс': 1}"
26,МАЛАЙЗИЯ: Суперлига,Теренггану - ПКНП,"{'ТЕРЕНГГАНУ': 4, 'ПКНП': 4}","{'ТЕРЕНГГАНУ': 0.42, 'ПКНП': 2.5}",06.04.2019 16:00,https://www.myscore.com.ua/match/U7bSyZJE/#match-summary,Yes,ПКНП,3,"{'Теренггану': 0, 'ПКНП': 0}","{'Теренггану': 1, 'ПКНП': 2}"
27,МАЛЬТА: Премьер-лига,Сенглеа Атлетик - Хамрун,"{'СЕНГЛЕА АТЛЕТИК': 7, 'ХАМРУН': 7}","{'СЕНГЛЕА АТЛЕТИК': 1.33, 'ХАМРУН': 1.0}",06.04.2019 17:00,https://www.myscore.com.ua/match/WMV1wrc7/#match-summary,Yes,Сенглеа Атлетик,4,"{'Сенглеа Атлетик': 1, 'Хамрун': 0}","{'Сенглеа Атлетик': 2, 'Хамрун': 2}"
28,МИР: Клубные товарищеские матчи,Арендаль (Нор) - Аскер (Нор),"{'АРЕНДАЛЬ': 7, 'АСКЕР': 5}","{'АРЕНДАЛЬ': 2.1, 'АСКЕР': 0.57}",06.04.2019 15:00,https://www.myscore.com.ua/match/WYDIwT5J/#match-summary,Yes,Арендаль (Нор),3,"{'Арендаль (Нор)': 1, 'Аскер (Нор)': 0}","{'Арендаль (Нор)': 2, 'Аскер (Нор)': 1}"
29,НИДЕРЛАНДЫ: Высшая лига,Виллем II - Аякс,"{'ВИЛЛЕМ II': 5, 'АЯКС': 8}","{'ВИЛЛЕМ II': 2.55, 'АЯКС': 0.6}",06.04.2019 19:30,https://www.myscore.com.ua/match/MNMx7dzl/#match-summary,Yes,Виллем II,4,"{'Виллем II': 1, 'Аякс': 1}","{'Виллем II': 1, 'Аякс': 3}"
30,НИДЕРЛАНДЫ: Второй дивизион,Линден - Эксельсиор Масслёйс,"{'ЛИНДЕН': 4, 'ЭКСЕЛЬСИОР МАССЛЁЙС': 6}","{'ЛИНДЕН': 9.33, 'ЭКСЕЛЬСИОР МАССЛЁЙС': 0.65}",06.04.2019 16:30,https://www.myscore.com.ua/match/KrGfwsdF/#match-summary,No,0,1,"{'Линден': 0, 'Эксельсиор Масслёйс': 0}","{'Линден': 1, 'Эксельсиор Масслёйс': 0}"
31,ПОРТУГАЛИЯ: Примейра-лига,Морейренси - Брага,"{'МОРЕЙРЕНСИ': 7, 'БРАГА': 4}","{'МОРЕЙРЕНСИ': 0.67, 'БРАГА': 0.17}",06.04.2019 22:30,https://www.myscore.com.ua/match/rD3KOFwC/#match-summary,No,0,1,"{'Морейренси': 0, 'Брага': 0}","{'Морейренси': 1, 'Брага': 0}"
32,РОССИЯ: Премьер-лига,Анжи - Динамо Москва,"{'АНЖИ': 5, 'ДИНАМО МОСКВА': 4}","{'АНЖИ': 0.62, 'ДИНАМО МОСКВА': 1.14}",06.04.2019 14:00,https://www.myscore.com.ua/match/dvz2NjxJ/#match-summary,Yes,Анжи,2,"{'Анжи': 1, 'Динамо Москва': 0}","{'Анжи': 1, 'Динамо Москва': 1}"
33,РОССИЯ: Премьер-лига,Спартак Москва - ЦСКА,"{'СПАРТАК МОСКВА': 7, 'ЦСКА': 7}","{'СПАРТАК МОСКВА': 0.83, 'ЦСКА': 0.75}",06.04.2019 19:00,https://www.myscore.com.ua/match/ANXkQhh0/#match-summary,No,0,2,"{'Спартак Москва': 0, 'ЦСКА': 0}","{'Спартак Москва': 0, 'ЦСКА': 2}"
34,РОССИЯ: Молодежная Лига,Локомотив Москва U21 - Зенит U21,"{'ЛОКОМОТИВ МОСКВА U21': 7, 'ЗЕНИТ U21': 4}","{'ЛОКОМОТИВ МОСКВА U21': 0.58, 'ЗЕНИТ U21': 0.62}",06.04.2019 13:00,https://www.myscore.com.ua/match/EqxZ4c19/#match-summary,Yes,Локомотив Москва U21,3,"{'Локомотив Москва U21': 1, 'Зенит U21': 1}","{'Локомотив Москва U21': 1, 'Зенит U21': 2}"
35,САУДОВСКАЯ АРАВИЯ: Премьер-лига,Аль-Вехда - Аль-Иттифак,"{'АЛЬ-ВЕХДА': 3, 'АЛЬ-ИТТИФАК': 7}","{'АЛЬ-ВЕХДА': 0.5, 'АЛЬ-ИТТИФАК': 1.12}",06.04.2019 20:45,https://www.myscore.com.ua/match/ETTHOwnp/#match-summary,Yes,Аль-Иттифак,4,"{'Аль-Вехда': 0, 'Аль-Иттифак': 1}","{'Аль-Вехда': 2, 'Аль-Иттифак': 1}"
36,СЕВЕРНАЯ ИРЛАНДИЯ: Премьер-лига - Чемпионшип - плей-офф,Клифтонвилл - Колрейн,"{'КЛИФТОНВИЛЛ': 4, 'КОЛРЕЙН': 4}","{'КЛИФТОНВИЛЛ': 0.39, 'КОЛРЕЙН': 2.5}",06.04.2019 17:00,https://www.myscore.com.ua/match/zZxpEUw2/#match-summary,Yes,Клифтонвилл,6,"{'Клифтонвилл': 2, 'Колрейн': 2}","{'Клифтонвилл': 3, 'Колрейн': 2}"
37,СЕВЕРНАЯ ИРЛАНДИЯ: Чемпионшип - Повышение - группа,Ларн - Портадаун,"{'ЛАРН': 8, 'ПОРТАДАУН': 5}","{'ЛАРН': 0.46, 'ПОРТАДАУН': 1.2}",06.04.2019 17:00,https://www.myscore.com.ua/match/QJctaEC7/#match-summary,Yes,Ларн,3,"{'Ларн': 1, 'Портадаун': 0}","{'Ларн': 2, 'Портадаун': 0}"
38,СЕВЕРНАЯ ИРЛАНДИЯ: Чемпионшип - Группа вылета,Лимавади - Балликлэр,"{'ЛИМАВАДИ': 1, 'БАЛЛИКЛЭР': 6}","{'ЛИМАВАДИ': 0.67, 'БАЛЛИКЛЭР': 0.9}",06.04.2019 17:00,https://www.myscore.com.ua/match/t2SyP1WT/#match-summary,No,0,1,"{'Лимавади': 0, 'Балликлэр': 0}","{'Лимавади': 0, 'Балликлэр': 1}"
39,ТУРЦИЯ: 1. Lig,Болуспор - Кардемир Карабюк,"{'БОЛУСПОР': 2, 'КАРДЕМИР КАРАБЮК': 0}","{'БОЛУСПОР': 2.38, 'КАРДЕМИР КАРАБЮК': 3.62}",06.04.2019 14:00,https://www.myscore.com.ua/match/YwbochaH/#match-summary,Yes,Болуспор,4,"{'Болуспор': 4, 'Кардемир Карабюк': 0}","{'Болуспор': 4, 'Кардемир Карабюк': 0}"
40,УРУГВАЙ: Премьер-лига - Апертура,Хувентуд - Монтевидео Уондерерс,"{'ХУВЕНТУД': 7, 'МОНТЕВИДЕО УОНДЕРЕРС': 8}","{'ХУВЕНТУД': 7.17, 'МОНТЕВИДЕО УОНДЕРЕРС': 1.67}",06.04.2019 22:00,https://www.myscore.com.ua/match/8tbw2wAc/#match-summary,Yes,Хувентуд,5,"{'Хувентуд': 3, 'Монтевидео Уондерерс': 1}","{'Хувентуд': 4, 'Монтевидео Уондерерс': 1}"
41,УЭЛЬС: Премьер-лига - Чемпионшип - плей-офф,Ньютаун - Нью-Сейнтс,"{'НЬЮТАУН': 6, 'НЬЮ-СЕЙНТС': 8}","{'НЬЮТАУН': 4.59, 'НЬЮ-СЕЙНТС': 1.0}",06.04.2019 16:30,https://www.myscore.com.ua/match/0ryCw9C0/#match-summary,Yes,Нью-Сейнтс,6,"{'Ньютаун': 0, 'Нью-Сейнтс': 2}","{'Ньютаун': 0, 'Нью-Сейнтс': 6}"
42,ФАРЕРСКИЕ ОСТРОВА: Премьер-лига,Рунавик - Викингур,"{'РУНАВИК': 5, 'ВИКИНГУР': 5}","{'РУНАВИК': 0.8, 'ВИКИНГУР': 2.5}",06.04.2019 21:00,https://www.myscore.com.ua/match/Q1r8Lfjg/#match-summary,Yes,Рунавик,6,"{'Рунавик': 4, 'Викингур': 0}","{'Рунавик': 4, 'Викингур': 1}"
43,ФИНЛЯНДИЯ: Высшая лига,СЙК - ХИФК,"{'СЙК': 5, 'ХИФК': 3}","{'СЙК': 0.65, 'ХИФК': 3.17}",06.04.2019 15:00,https://www.myscore.com.ua/match/jqY5YT3k/#match-summary,No,0,1,"{'СЙК': 0, 'ХИФК': 0}","{'СЙК': 1, 'ХИФК': 0}"
44,ЧЕХИЯ: Первая лига,Дукла Прага - Славия Прага,"{'ДУКЛА ПРАГА': 7, 'СЛАВИЯ ПРАГА': 8}","{'ДУКЛА ПРАГА': 0.75, 'СЛАВИЯ ПРАГА': 2.0}",06.04.2019 20:00,https://www.myscore.com.ua/match/O2kCHHIF/#match-summary,Yes,Славия Прага,6,"{'Дукла Прага': 0, 'Славия Прага': 3}","{'Дукла Прага': 1, 'Славия Прага': 4}"
45,ЧЕХИЯ: Второй дивизион,Простеёв - Зноймо,"{'ПРОСТЕЁВ': 5, 'ЗНОЙМО': 7}","{'ПРОСТЕЁВ': 4.7, 'ЗНОЙМО': 6.0}",06.04.2019 17:30,https://www.myscore.com.ua/match/GALyKvFf/#match-summary,Yes,Простеёв,6,"{'Простеёв': 3, 'Зноймо': 0}","{'Простеёв': 5, 'Зноймо': 1}"
46,ШВЕЦИЯ: Высшая лига,Хеккен - Хельсингборг,"{'ХЕККЕН': 7, 'ХЕЛЬСИНГБОРГ': 7}","{'ХЕККЕН': 0.75, 'ХЕЛЬСИНГБОРГ': 0.42}",06.04.2019 17:00,https://www.myscore.com.ua/match/jP1UKpII/#match-summary,Yes,Хеккен,3,"{'Хеккен': 1, 'Хельсингборг': 0}","{'Хеккен': 2, 'Хельсингборг': 1}"
47,ШОТЛАНДИЯ: Премьер-лига,Гамильтон - Сент-Миррен,"{'ГАМИЛЬТОН': 2, 'СЕНТ-МИРРЕН': 2}","{'ГАМИЛЬТОН': 2.25, 'СЕНТ-МИРРЕН': 1.25}",06.04.2019 17:00,https://www.myscore.com.ua/match/OAuvCQkI/#match-summary,No,0,2,"{'Гамильтон': 0, 'Сент-Миррен': 0}","{'Гамильтон': 1, 'Сент-Миррен': 1}"
48,ШОТЛАНДИЯ: Первая лига,Стенхаузмур - Райт Роверс,"{'СТЕНХАУЗМУР': 3, 'РАЙТ РОВЕРС': 4}","{'СТЕНХАУЗМУР': 2.0, 'РАЙТ РОВЕРС': 2.6}",06.04.2019 17:00,https://www.myscore.com.ua/match/2amsPyuR/#match-summary,No,0,2,"{'Стенхаузмур': 0, 'Райт Роверс': 0}","{'Стенхаузмур': 1, 'Райт Роверс': 0}"
49,ЮЖНАЯ АМЕРИКА: Южноамериканский чемпионат U17 - Финальная группа,Парагвай U17 - Эквадор U17,"{'ПАРАГВАЙ U17': 6, 'ЭКВАДОР U17': 5}","{'ПАРАГВАЙ U17': 2.5, 'ЭКВАДОР U17': 0.77}",06.04.2019 00:30,https://www.myscore.com.ua/match/QBkWYE0C/#match-summary,Yes,Эквадор U17,2,"{'Парагвай U17': 0, 'Эквадор U17': 1}","{'Парагвай U17': 1, 'Эквадор U17': 1}"
