id,strategy,country,team,point,time,link,goal in first time,team that scored,Both scored,result in first time,result in all time
10,2,АНГЛИЯ: Первая лига,Сканторп Юнайтед - Донкастер,"{'СКАНТОРП ЮНАЙТЕД': 4, 'ДОНКАСТЕР': 5}",23.02.2019 15:00,https://www.myscore.com.ua/match/f9jJLOAA/#match-summary,Yes,Донкастер,2,"{'Сканторп Юнайтед': 0, 'Донкастер': 1}","{'Сканторп Юнайтед': 1, 'Донкастер': 1}"
12,2,АНГЛИЯ: Национальная лига Север,Блит - Киддерминстер,"{'БЛИТ': 6, 'КИДДЕРМИНСТЕР': 5}",23.02.2019 17:00,https://www.myscore.com.ua/match/4xB7yc7P/#match-summary,Yes,Блит,6,"{'Блит': 1, 'Киддерминстер': 2}","{'Блит': 2, 'Киддерминстер': 3}"
13,2,АНГЛИЯ: Национальная лига Север,Йорк Сити - Нюнеатон,"{'ЙОРК СИТИ': 6, 'НЮНЕАТОН': 5}",23.02.2019 17:00,https://www.myscore.com.ua/match/xjo7PjEU/#match-summary,No,0,2,"{'Йорк Сити': 0, 'Нюнеатон': 0}","{'Йорк Сити': 2, 'Нюнеатон': 0}"
14,2,АНГЛИЯ: Национальная лига Север,Курзон Аштон - Алтринчем,"{'КУРЗОН АШТОН': 2, 'АЛТРИНЧЕМ': 4}",23.02.2019 17:00,https://www.myscore.com.ua/match/f7knUEaa/#match-summary,Yes,Алтринчем,6,"{'Курзон Аштон': 0, 'Алтринчем': 2}","{'Курзон Аштон': 0, 'Алтринчем': 6}"
15,2,АНГЛИЯ: NPL Premier Division,Бакстон - Хэднесфорд,"{'БАКСТОН': 8, 'ХЭДНЕСФОРД': 5}",23.02.2019 17:00,https://www.myscore.com.ua/match/WCOoLuD0/#match-summary,Yes,Хэднесфорд,3,"{'Бакстон': 0, 'Хэднесфорд': 1}","{'Бакстон': 1, 'Хэднесфорд': 2}"
16,2,АНГЛИЯ: NPL Premier Division,Бамбер Бридж - Саут Шилдс,"{'БАМБЕР БРИДЖ': 4, 'САУТ ШИЛДС': 8}",23.02.2019 17:00,https://www.myscore.com.ua/match/baQwN1rl/#match-summary,Yes,Саут Шилдс,2,"{'Бамбер Бридж': 0, 'Саут Шилдс': 2}","{'Бамбер Бридж': 0, 'Саут Шилдс': 2}"
17,2,АНГЛИЯ: NPL Premier Division,Бэсфорд - Стаффорд Рейнджерз,"{'БЭСФОРД': 7, 'СТАФФОРД РЕЙНДЖЕРЗ': 9}",23.02.2019 17:00,https://www.myscore.com.ua/match/xjPsMLcf/#match-summary,Yes,Стаффорд Рейнджерз,3,"{'Бэсфорд': 0, 'Стаффорд Рейнджерз': 1}","{'Бэсфорд': 2, 'Стаффорд Рейнджерз': 1}"
18,2,АНГЛИЯ: NPL Premier Division,Марин - Уоркингтон,"{'МАРИН': 5, 'УОРКИНГТОН': 3}",23.02.2019 17:00,https://www.myscore.com.ua/match/Yy5tsNZJ/#match-summary,No,0,2,"{'Марин': 0, 'Уоркингтон': 0}","{'Марин': 0, 'Уоркингтон': 2}"
19,2,АНГЛИЯ: NPL Premier Division,Сталибридж - Ланкастер,"{'СТАЛИБРИДЖ': 4, 'ЛАНКАСТЕР': 5}",23.02.2019 17:00,https://www.myscore.com.ua/match/WCpHzLCm/#match-summary,Yes,Сталибридж,3,"{'Сталибридж': 1, 'Ланкастер': 2}","{'Сталибридж': 1, 'Ланкастер': 2}"
20,2,АНГЛИЯ: NPL Premier Division,Фарсли - Уиттон,"{'ФАРСЛИ': 9, 'УИТТОН': 4}",23.02.2019 17:00,https://www.myscore.com.ua/match/pGSkKaS6/#match-summary,No,0,1,"{'Фарсли': 0, 'Уиттон': 0}","{'Фарсли': 0, 'Уиттон': 1}"
21,2,АНГЛИЯ: NPL Premier Division,Хайд - Уитби,"{'ХАЙД': 5, 'УИТБИ': 7}",23.02.2019 17:00,https://www.myscore.com.ua/match/6VGbIwcJ/#match-summary,Yes,Хайд,3,"{'Хайд': 1, 'Уитби': 0}","{'Хайд': 3, 'Уитби': 0}"
22,2,АНГЛИЯ: Southern League South Division,Веймут - Мертир Таун,"{'ВЕЙМУТ': 7, 'МЕРТИР ТАУН': 4}",23.02.2019 17:00,https://www.myscore.com.ua/match/6mnvYN67/#match-summary,Yes,Веймут,3,"{'Веймут': 1, 'Мертир Таун': 0}","{'Веймут': 2, 'Мертир Таун': 1}"
23,2,АНГЛИЯ: Southern League South Division,Салисбери Сити - Басингстоук,"{'САЛИСБЕРИ СИТИ': 6, 'БАСИНГСТОУК': 4}",23.02.2019 17:00,https://www.myscore.com.ua/match/0hSjzvEm/#match-summary,No,0,3,"{'Салисбери Сити': 0, 'Басингстоук': 0}","{'Салисбери Сити': 1, 'Басингстоук': 1}"
24,2,АНГЛИЯ: Southern League South Division,Уимборн - Уолтон Кэйжалс,"{'УИМБОРН': 5, 'УОЛТОН КЭЙЖАЛС': 7}",23.02.2019 17:00,https://www.myscore.com.ua/match/SKo0WeDC/#match-summary,Yes,Уимборн,3,"{'Уимборн': 2, 'Уолтон Кэйжалс': 0}","{'Уимборн': 3, 'Уолтон Кэйжалс': 0}"
25,2,АНГЛИЯ: Southern League South Division,Хартли Уинтни - Тивертон,"{'ХАРТЛИ УИНТНИ': 7, 'ТИВЕРТОН': 5}",23.02.2019 17:00,https://www.myscore.com.ua/match/nonGttyK/#match-summary,No,0,1,"{'Хартли Уинтни': 0, 'Тивертон': 0}","{'Хартли Уинтни': 1, 'Тивертон': 0}"
26,2,АНГЛИЯ: Isthmian League Premier Division,Летерхед - Хорнчерч,"{'ЛЕТЕРХЕД': 7, 'ХОРНЧЕРЧ': 4}",23.02.2019 17:00,https://www.myscore.com.ua/match/tUAcd5gq/#match-summary,Yes,Летерхед,3,"{'Летерхед': 1, 'Хорнчерч': 1}","{'Летерхед': 1, 'Хорнчерч': 2}"
27,2,АНГЛИЯ: Isthmian League Premier Division,Уингейт энд Финчли - Уэртинг,"{'УИНГЕЙТ ЭНД ФИНЧЛИ': 5, 'УЭРТИНГ': 6}",23.02.2019 17:00,https://www.myscore.com.ua/match/Gn3Ag3w2/#match-summary,No,0,3,"{'Уингейт энд Финчли': 0, 'Уэртинг': 0}","{'Уингейт энд Финчли': 1, 'Уэртинг': 2}"
28,2,АНГЛИЯ: Трофей ФА,Солихалл - Телфорд,"{'СОЛИХАЛЛ': 5, 'ТЕЛФОРД': 7}",23.02.2019 17:00,https://www.myscore.com.ua/match/hYibufB8/#match-summary,Yes,Телфорд,3,"{'Солихалл': 0, 'Телфорд': 1}","{'Солихалл': 1, 'Телфорд': 2}"
29,2,АНГЛИЯ: Трофей ФА,Стокпорт Каунти - Мэйдстоун,"{'СТОКПОРТ КАУНТИ': 10, 'МЭЙДСТОУН': 5}",23.02.2019 17:00,https://www.myscore.com.ua/match/SvbwAvT8/#match-summary,Yes,Стокпорт Каунти,2,"{'Стокпорт Каунти': 1, 'Мэйдстоун': 1}","{'Стокпорт Каунти': 1, 'Мэйдстоун': 1}"
30,2,БЕЛЬГИЯ: Высшая лига,Серкль Брюгге - Остенде,"{'СЕРКЛЬ БРЮГГЕ': 4, 'ОСТЕНДЕ': 6}",23.02.2019 21:00,https://www.myscore.com.ua/match/nXUJKPcH/#match-summary,No,0,4,"{'Серкль Брюгге': 0, 'Остенде': 0}","{'Серкль Брюгге': 2, 'Остенде': 2}"
31,2,БОЛГАРИЯ: Первая лига,Ботев Враца - Славия София,"{'БОТЕВ ВРАЦА': 2, 'СЛАВИЯ СОФИЯ': 3}",23.02.2019 12:30,https://www.myscore.com.ua/match/ju2oysTl/#match-summary,Yes,Ботев Враца,4,"{'Ботев Враца': 1, 'Славия София': 1}","{'Ботев Враца': 1, 'Славия София': 3}"
32,2,ВЕНГРИЯ: Высшая лига,Гонвед - МТК Будапешт,"{'ГОНВЕД': 5, 'МТК БУДАПЕШТ': 5}",23.02.2019 20:30,https://www.myscore.com.ua/match/dEb1Zma3/#match-summary,Yes,Гонвед,3,"{'Гонвед': 1, 'МТК Будапешт': 0}","{'Гонвед': 2, 'МТК Будапешт': 1}"
33,2,ВЕНЕСУЭЛА: Высший дивизион - Апертура,Метрополитанос - Португеза,"{'МЕТРОПОЛИТАНОС': 5, 'ПОРТУГЕЗА': 3}",23.02.2019 22:00,https://www.myscore.com.ua/match/rsXOlyrD/#match-summary,Yes,Португеза,3,"{'Метрополитанос': 0, 'Португеза': 2}","{'Метрополитанос': 0, 'Португеза': 3}"
34,2,ВЬЕТНАМ: Лига V,Сонглам Нгеан - Куангнам,"{'СОНГЛАМ НГЕАН': 7, 'КУАНГНАМ': 5}",23.02.2019 11:30,https://www.myscore.com.ua/match/Mi4vH1hO/#match-summary,Yes,Сонглам Нгеан,2,"{'Сонглам Нгеан': 2, 'Куангнам': 0}","{'Сонглам Нгеан': 2, 'Куангнам': 0}"
35,2,ВЬЕТНАМ: Лига V,Ha Noi FC - Куангнинь,"{'HA NOI FC': 3, 'КУАНГНИНЬ': 6}",23.02.2019 14:00,https://www.myscore.com.ua/match/Eut5XMx5/#match-summary,Yes,Ha Noi FC,5,"{'Ha Noi FC': 2, 'Куангнинь': 0}","{'Ha Noi FC': 5, 'Куангнинь': 0}"
36,2,ГЕРМАНИЯ: Вторая Бундеслига,Санкт-Паули - Ингольштадт,"{'САНКТ-ПАУЛИ': 9, 'ИНГОЛЬШТАДТ': 7}",23.02.2019 14:00,https://www.myscore.com.ua/match/pfcSJKXG/#match-summary,No,0,1,"{'Санкт-Паули': 0, 'Ингольштадт': 0}","{'Санкт-Паули': 1, 'Ингольштадт': 0}"
37,2,ГЕРМАНИЯ: Западная региональная лига,ТВ Херкенрат - Липпштадт,"{'ТВ ХЕРКЕНРАТ': 4, 'ЛИППШТАДТ': 2}",23.02.2019 15:00,https://www.myscore.com.ua/match/rNbCYjp9/#match-summary,No,0,2,"{'ТВ Херкенрат': 0, 'Липпштадт': 0}","{'ТВ Херкенрат': 0, 'Липпштадт': 2}"
38,2,ГЕРМАНИЯ: Западная региональная лига,Kaan-Marienborn - Straelen,"{'KAAN-MARIENBORN': 6, 'STRAELEN': 3}",23.02.2019 15:00,https://www.myscore.com.ua/match/WYiRAmh2/#match-summary,No,0,2,"{'Kaan-Marienborn': 0, 'Straelen': 0}","{'Kaan-Marienborn': 1, 'Straelen': 1}"
39,2,ГЕРМАНИЯ: Юго-западная региональная лига,Балинген - Гессен Драйайх,"{'БАЛИНГЕН': 7, 'ГЕССЕН ДРАЙАЙХ': 5}",23.02.2019 15:00,https://www.myscore.com.ua/match/h40mWcEA/#match-summary,No,0,3,"{'Балинген': 0, 'Гессен Драйайх': 0}","{'Балинген': 2, 'Гессен Драйайх': 1}"
40,2,ГЕРМАНИЯ: Юго-западная региональная лига,Оффенбах - Ульм,"{'ОФФЕНБАХ': 6, 'УЛЬМ': 5}",23.02.2019 15:00,https://www.myscore.com.ua/match/ChDLDkbq/#match-summary,No,0,3,"{'Оффенбах': 0, 'Ульм': 0}","{'Оффенбах': 3, 'Ульм': 0}"
41,2,ГОНКОНГ: Премьер-лига,Пегасус - Китчи,"{'ПЕГАСУС': 6, 'КИТЧИ': 6}",23.02.2019 11:30,https://www.myscore.com.ua/match/bFOvwHDk/#match-summary,Yes,Китчи,3,"{'Пегасус': 0, 'Китчи': 1}","{'Пегасус': 0, 'Китчи': 3}"
42,2,ГРЕЦИЯ: Суперлига,Астерас - Атромитос,"{'АСТЕРАС': 3, 'АТРОМИТОС': 6}",23.02.2019 17:15,https://www.myscore.com.ua/match/nBD1q1sm/#match-summary,Yes,Астерас,2,"{'Астерас': 1, 'Атромитос': 0}","{'Астерас': 1, 'Атромитос': 1}"
43,2,ДАНИЯ: Суперлига,Вайле - Норшелланн,"{'ВАЙЛЕ': 6, 'НОРШЕЛЛАНН': 4}",23.02.2019 17:00,https://www.myscore.com.ua/match/6XaQp5g7/#match-summary,Yes,Норшелланн,4,"{'Вайле': 0, 'Норшелланн': 1}","{'Вайле': 0, 'Норшелланн': 3}"
44,2,ИСЛАНДИЯ: Кубок лиги,Брейдаблик - Викингур Рейкьявик,"{'БРЕЙДАБЛИК': 9, 'ВИКИНГУР РЕЙКЬЯВИК': 4}",23.02.2019 13:00,https://www.myscore.com.ua/match/CxyeRBYS/#match-summary,Yes,Брейдаблик,2,"{'Брейдаблик': 1, 'Викингур Рейкьявик': 0}","{'Брейдаблик': 1, 'Викингур Рейкьявик': 0}"
46,2,ИСЛАНДИЯ: Кубок лиги,Гриндавик - Магни,"{'ГРИНДАВИК': 5, 'МАГНИ': 5}",23.02.2019 18:00,https://www.myscore.com.ua/match/MD9Uck8E/#match-summary,Yes,Гриндавик,3,"{'Гриндавик': 1, 'Магни': 0}","{'Гриндавик': 3, 'Магни': 0}"
47,2,ИТАЛИЯ: Серия В,Карпи - Специя,"{'КАРПИ': 6, 'СПЕЦИЯ': 7}",23.02.2019 16:00,https://www.myscore.com.ua/match/C6dgNvOh/#match-summary,Yes,Карпи,5,"{'Карпи': 1, 'Специя': 0}","{'Карпи': 2, 'Специя': 2}"
48,2,КИПР: Первый дивизион,Пафос - Докса,"{'ПАФОС': 6, 'ДОКСА': 4}",23.02.2019 17:00,https://www.myscore.com.ua/match/SEMSj6i8/#match-summary,No,0,1,"{'Пафос': 0, 'Докса': 0}","{'Пафос': 1, 'Докса': 0}"
49,2,НИДЕРЛАНДЫ: Высшая лига,Утрехт - Эксельсиор,"{'УТРЕХТ': 3, 'ЭКСЕЛЬСИОР': 2}",23.02.2019 19:30,https://www.myscore.com.ua/match/Mm6O5DfI/#match-summary,No,0,0,"{'Утрехт': 0, 'Эксельсиор': 0}","{'Утрехт': 0, 'Эксельсиор': 0}"
50,2,НИДЕРЛАНДЫ: Второй дивизион,Барендрехт - Козаккен Бойс,"{'БАРЕНДРЕХТ': 1, 'КОЗАККЕН БОЙС': 3}",23.02.2019 15:30,https://www.myscore.com.ua/match/INoslw9s/#match-summary,Yes,Барендрехт,2,"{'Барендрехт': 1, 'Козаккен Бойс': 0}","{'Барендрехт': 1, 'Козаккен Бойс': 1}"
51,2,НИДЕРЛАНДЫ: Второй дивизион,Эйсселмервогелс - Jong Almere City,"{'ЭЙССЕЛМЕРВОГЕЛС': 7, 'JONG ALMERE CITY': 4}",23.02.2019 16:00,https://www.myscore.com.ua/match/CpoomcOm/#match-summary,Yes,Эйсселмервогелс,7,"{'Эйсселмервогелс': 1, 'Jong Almere City': 3}","{'Эйсселмервогелс': 4, 'Jong Almere City': 3}"
52,2,НИДЕРЛАНДЫ: Второй дивизион,Ринсбургс Бойс - Спакенбург,"{'РИНСБУРГС БОЙС': 4, 'СПАКЕНБУРГ': 5}",23.02.2019 16:30,https://www.myscore.com.ua/match/OKlknHwf/#match-summary,Yes,Ринсбургс Бойс,7,"{'Ринсбургс Бойс': 2, 'Спакенбург': 1}","{'Ринсбургс Бойс': 2, 'Спакенбург': 4}"
53,2,ПАРАГВАЙ: Первый дивизион - Апертура,Серро Портеньо - Насьональ Асунсьон,"{'СЕРРО ПОРТЕНЬО': 7, 'НАСЬОНАЛЬ АСУНСЬОН': 5}",23.02.2019 01:45,https://www.myscore.com.ua/match/byAerNyf/#match-summary,No,0,2,"{'Серро Портеньо': 0, 'Насьональ Асунсьон': 0}","{'Серро Портеньо': 1, 'Насьональ Асунсьон': 1}"
54,2,ПОРТУГАЛИЯ: Примейра-лига,Портимоненси - Авеш,"{'ПОРТИМОНЕНСИ': 4, 'АВЕШ': 3}",23.02.2019 20:00,https://www.myscore.com.ua/match/vHWEb72h/#match-summary,Yes,Авеш,2,"{'Портимоненси': 0, 'Авеш': 1}","{'Портимоненси': 1, 'Авеш': 1}"
55,2,ПОРТУГАЛИЯ: Сегунда,Пенафиел - Ковилья,"{'ПЕНАФИЕЛ': 4, 'КОВИЛЬЯ': 6}",23.02.2019 19:00,https://www.myscore.com.ua/match/6Bjylfrc/#match-summary,No,0,0,"{'Пенафиел': 0, 'Ковилья': 0}","{'Пенафиел': 0, 'Ковилья': 0}"
56,2,РУМЫНИЯ: Высшая лига,Астра - Херманнштадт,"{'АСТРА': 5, 'ХЕРМАННШТАДТ': 5}",23.02.2019 17:00,https://www.myscore.com.ua/match/zPiAJmSK/#match-summary,No,0,1,"{'Астра': 0, 'Херманнштадт': 0}","{'Астра': 1, 'Херманнштадт': 0}"
57,2,САУДОВСКАЯ АРАВИЯ: Премьер-лига,Аль-Раед - Аль-Файзали Харма,"{'АЛЬ-РАЕД': 4, 'АЛЬ-ФАЙЗАЛИ ХАРМА': 5}",23.02.2019 14:55,https://www.myscore.com.ua/match/GWf2DGsE/#match-summary,Yes,Аль-Файзали Харма,3,"{'Аль-Раед': 0, 'Аль-Файзали Харма': 2}","{'Аль-Раед': 0, 'Аль-Файзали Харма': 2}"
58,2,СЕВЕРНАЯ ИРЛАНДИЯ: Премьер-лига,Ардс - Ньюри Сити,"{'АРДС': 4, 'НЬЮРИ СИТИ': 3}",23.02.2019 17:00,https://www.myscore.com.ua/match/b5Dq9SUI/#match-summary,Yes,Ардс,4,"{'Ардс': 2, 'Ньюри Сити': 0}","{'Ардс': 3, 'Ньюри Сити': 1}"
59,2,СЕВЕРНАЯ ИРЛАНДИЯ: Премьер-лига,Инститьют - Данганнон,"{'ИНСТИТЬЮТ': 4, 'ДАНГАННОН': 6}",23.02.2019 17:00,https://www.myscore.com.ua/match/WhrbSkVt/#match-summary,Yes,Инститьют,2,"{'Инститьют': 1, 'Данганнон': 0}","{'Инститьют': 2, 'Данганнон': 0}"
60,2,СЕВЕРНАЯ ИРЛАНДИЯ: Премьер-лига,Колрейн - Гленторан,"{'КОЛРЕЙН': 8, 'ГЛЕНТОРАН': 5}",23.02.2019 17:00,https://www.myscore.com.ua/match/nL6RXB7J/#match-summary,No,0,2,"{'Колрейн': 0, 'Гленторан': 0}","{'Колрейн': 2, 'Гленторан': 0}"
61,2,СЕВЕРНАЯ ИРЛАНДИЯ: Премьер-лига,Линфилд - Баллимина,"{'ЛИНФИЛД': 6, 'БАЛЛИМИНА': 8}",23.02.2019 17:00,https://www.myscore.com.ua/match/rTo2R9pm/#match-summary,No,0,1,"{'Линфилд': 0, 'Баллимина': 0}","{'Линфилд': 1, 'Баллимина': 0}"
62,2,СЕВЕРНАЯ ИРЛАНДИЯ: Премьер-лига,Уорренпоинт - Клифтонвилл,"{'УОРРЕНПОИНТ': 7, 'КЛИФТОНВИЛЛ': 5}",23.02.2019 17:00,https://www.myscore.com.ua/match/xjo6QTag/#match-summary,No,0,2,"{'Уорренпоинт': 0, 'Клифтонвилл': 0}","{'Уорренпоинт': 0, 'Клифтонвилл': 2}"
63,2,СЕВЕРНАЯ ИРЛАНДИЯ: Чемпионшип - Повышение - группа,Баллинамаллард - Портадаун,"{'БАЛЛИНАМАЛЛАРД': 6, 'ПОРТАДАУН': 5}",23.02.2019 17:00,https://www.myscore.com.ua/match/CApfmHDe/#match-summary,Yes,Баллинамаллард,1,"{'Баллинамаллард': 1, 'Портадаун': 0}","{'Баллинамаллард': 1, 'Портадаун': 0}"
64,2,СЕВЕРНАЯ ИРЛАНДИЯ: Чемпионшип - Повышение - группа,Харланд энд Вульф - Ларн,"{'ХАРЛАНД ЭНД ВУЛЬФ': 4, 'ЛАРН': 6}",23.02.2019 17:00,https://www.myscore.com.ua/match/h6NtBK52/#match-summary,Yes,Ларн,2,"{'Харланд энд Вульф': 0, 'Ларн': 1}","{'Харланд энд Вульф': 0, 'Ларн': 2}"
65,2,СЕВЕРНАЯ ИРЛАНДИЯ: Чемпионшип - Группа вылета,Балликлэр - Кнокбреда,"{'БАЛЛИКЛЭР': 5, 'КНОКБРЕДА': 4}",23.02.2019 17:00,https://www.myscore.com.ua/match/8zkeCOnO/#match-summary,No,0,1,"{'Балликлэр': 0, 'Кнокбреда': 0}","{'Балликлэр': 0, 'Кнокбреда': 0}"
66,2,СЕВЕРНАЯ ИРЛАНДИЯ: Чемпионшип - Группа вылета,Дергвью - ПСНИ,"{'ДЕРГВЬЮ': 7, 'ПСНИ': 5}",23.02.2019 17:00,https://www.myscore.com.ua/match/nRmaBr2U/#match-summary,No,0,0,"{'Дергвью': 0, 'ПСНИ': 0}","{'Дергвью': 0, 'ПСНИ': 0}"
67,2,СЕВЕРНАЯ ИРЛАНДИЯ: Чемпионшип - Группа вылета,Лимавади - Лофголл,"{'ЛИМАВАДИ': 3, 'ЛОФГОЛЛ': 6}",23.02.2019 17:00,https://www.myscore.com.ua/match/OnP4WRXu/#match-summary,No,0,0,"{'Лимавади': 0, 'Лофголл': 0}","{'Лимавади': 0, 'Лофголл': 0}"
68,2,СИНГАПУР: Суперкубок,Альбирекс Ниигата - Хоум Юнайтед,"{'АЛЬБИРЕКС НИИГАТА': 6, 'ХОУМ ЮНАЙТЕД': 6}",23.02.2019 12:00,https://www.myscore.com.ua/match/E32fv76T/#match-summary,Yes,Альбирекс Ниигата,9,"{'Альбирекс Ниигата': 4, 'Хоум Юнайтед': 5}","{'Альбирекс Ниигата': 4, 'Хоум Юнайтед': 5}"
69,2,СЛОВАКИЯ: Первая лига,Подбрезова - Ружомберок,"{'ПОДБРЕЗОВА': 4, 'РУЖОМБЕРОК': 6}",23.02.2019 15:00,https://www.myscore.com.ua/match/OG6sV5iF/#match-summary,No,0,1,"{'Подбрезова': 0, 'Ружомберок': 0}","{'Подбрезова': 0, 'Ружомберок': 1}"
70,2,СЛОВАКИЯ: Первая лига,Середь - Слован Братислава,"{'СЕРЕДЬ': 4, 'СЛОВАН БРАТИСЛАВА': 8}",23.02.2019 15:00,https://www.myscore.com.ua/match/U1wrRRI8/#match-summary,Yes,Слован Братислава,1,"{'Середь': 0, 'Слован Братислава': 1}","{'Середь': 0, 'Слован Братислава': 1}"
71,2,СЛОВАКИЯ: Первая лига,Михайловце - Нитра,"{'МИХАЙЛОВЦЕ': 8, 'НИТРА': 6}",23.02.2019 17:00,https://www.myscore.com.ua/match/275oUP6L/#match-summary,No,0,0,"{'Михайловце': 0, 'Нитра': 0}","{'Михайловце': 0, 'Нитра': 0}"
72,2,ШВЕЙЦАРИЯ: Суперлига,Ксамакс - Базель,"{'КСАМАКС': 6, 'БАЗЕЛЬ': 6}",23.02.2019 20:00,https://www.myscore.com.ua/match/zgk5Z7js/#match-summary,Yes,Базель,2,"{'Ксамакс': 0, 'Базель': 1}","{'Ксамакс': 0, 'Базель': 2}"
73,2,ШОТЛАНДИЯ: Чемпионшип,Куин оф зе Саут - Аллоа,"{'КУИН ОФ ЗЕ САУТ': 4, 'АЛЛОА': 4}",23.02.2019 17:00,https://www.myscore.com.ua/match/AgzexcwB/#match-summary,Yes,Аллоа,3,"{'Куин оф зе Саут': 0, 'Аллоа': 1}","{'Куин оф зе Саут': 1, 'Аллоа': 1}"
74,2,ШОТЛАНДИЯ: Чемпионшип,Партик - Росс Каунти,"{'ПАРТИК': 6, 'РОСС КАУНТИ': 5}",23.02.2019 17:00,https://www.myscore.com.ua/match/bJWjwwO4/#match-summary,Yes,Партик,6,"{'Партик': 2, 'Росс Каунти': 0}","{'Партик': 2, 'Росс Каунти': 4}"
75,2,ШОТЛАНДИЯ: Первая лига,Арброт - Эйрдрионианс,"{'АРБРОТ': 6, 'ЭЙРДРИОНИАНС': 4}",23.02.2019 17:00,https://www.myscore.com.ua/match/KItU2WLu/#match-summary,Yes,Арброт,5,"{'Арброт': 1, 'Эйрдрионианс': 1}","{'Арброт': 3, 'Эйрдрионианс': 2}"
76,2,ШОТЛАНДИЯ: Первая лига,Брешин - Странрар,"{'БРЕШИН': 3, 'СТРАНРАР': 3}",23.02.2019 17:00,https://www.myscore.com.ua/match/YLpY1jyn/#match-summary,Yes,Брешин,3,"{'Брешин': 1, 'Странрар': 1}","{'Брешин': 1, 'Странрар': 2}"
77,2,ШОТЛАНДИЯ: Первая лига,Райт Роверс - Монтроз,"{'РАЙТ РОВЕРС': 5, 'МОНТРОЗ': 5}",23.02.2019 17:00,https://www.myscore.com.ua/match/21YpalL4/#match-summary,Yes,Райт Роверс,5,"{'Райт Роверс': 2, 'Монтроз': 0}","{'Райт Роверс': 4, 'Монтроз': 1}"
