id,strategy,country,team,point,time,link,goal in first time,team that scored,Both scored,result in first time,result in all time
0,2,АНГЛИЯ: Премьер-лига,Борнмут - Вулверхэмптон,"{'БОРНМУТ': 3, 'ВУЛВЕРХЭМПТОН': 5}",23.02.2019 17:00,https://www.myscore.com.ua/match/I5EFkzMl/#match-summary
1,2,АНГЛИЯ: Премьер-лига,Лестер - Кристал Пэлас,"{'ЛЕСТЕР': 2, 'КРИСТАЛ ПЭЛАС': 6}",23.02.2019 19:30,https://www.myscore.com.ua/match/6RfABHr8/#match-summary
2,2,ГЕРМАНИЯ: Бундеслига,Боруссия М - Вольфсбург,"{'БОРУССИЯ М': 4, 'ВОЛЬФСБУРГ': 7}",23.02.2019 16:30,https://www.myscore.com.ua/match/8p6IG5TT/#match-summary
3,2,ФРАНЦИЯ: Первая лига,ПСЖ - Ним,"{'ПСЖ': 6, 'НИМ': 4}",23.02.2019 18:00,https://www.myscore.com.ua/match/K4TagIO4/#match-summary
4,2,АВСТРАЛИЯ: НПЛ Виктория,Грин Гулли - Гейдельберг Юнайтед,"{'ГРИН ГУЛЛИ': 3, 'ГЕЙДЕЛЬБЕРГ ЮНАЙТЕД': 5}",23.02.2019 06:00,https://www.myscore.com.ua/match/fqmlsAg1/#match-summary
5,2,АЗЕРБАЙДЖАН: Премьер-лига,Sabah Baku - Карабах,"{'SABAH BAKU': 3, 'КАРАБАХ': 6}",23.02.2019 14:30,https://www.myscore.com.ua/match/MLRXmwx9/#match-summary
6,2,АНГЛИЯ: Чемпионшип,Брентфорд - Халл,"{'БРЕНТФОРД': 7, 'ХАЛЛ': 7}",23.02.2019 17:00,https://www.myscore.com.ua/match/WrgNNzee/#match-summary
7,2,АНГЛИЯ: Чемпионшип,Лидс - Болтон,"{'ЛИДС': 4, 'БОЛТОН': 1}",23.02.2019 17:00,https://www.myscore.com.ua/match/Q5hRMfA1/#match-summary
8,2,АНГЛИЯ: Чемпионшип,Мидлсбро - КПР,"{'МИДЛСБРО': 3, 'КПР': 4}",23.02.2019 17:00,https://www.myscore.com.ua/match/xtdVLEP7/#match-summary
9,2,АНГЛИЯ: Чемпионшип,Норвич - Бристоль Сити,"{'НОРВИЧ': 6, 'БРИСТОЛЬ СИТИ': 2}",23.02.2019 17:00,https://www.myscore.com.ua/match/IyZHqIHE/#match-summary
10,2,АНГЛИЯ: Первая лига,Сканторп Юнайтед - Донкастер,"{'СКАНТОРП ЮНАЙТЕД': 4, 'ДОНКАСТЕР': 5}",23.02.2019 15:00,https://www.myscore.com.ua/match/f9jJLOAA/#match-summary
11,2,АНГЛИЯ: Национальная лига,Борхэм Вуд - Солихалл,"{'БОРХЭМ ВУД': 2, 'СОЛИХАЛЛ': 5}",23.02.2019 17:00,https://www.myscore.com.ua/match/0xEMhSq8/#match-summary
12,2,АНГЛИЯ: Национальная лига Север,Блит - Киддерминстер,"{'БЛИТ': 6, 'КИДДЕРМИНСТЕР': 5}",23.02.2019 17:00,https://www.myscore.com.ua/match/4xB7yc7P/#match-summary
13,2,АНГЛИЯ: Национальная лига Север,Йорк Сити - Нюнеатон,"{'ЙОРК СИТИ': 6, 'НЮНЕАТОН': 5}",23.02.2019 17:00,https://www.myscore.com.ua/match/xjo7PjEU/#match-summary
14,2,АНГЛИЯ: Национальная лига Север,Курзон Аштон - Алтринчем,"{'КУРЗОН АШТОН': 2, 'АЛТРИНЧЕМ': 4}",23.02.2019 17:00,https://www.myscore.com.ua/match/f7knUEaa/#match-summary
15,2,АНГЛИЯ: NPL Premier Division,Бакстон - Хэднесфорд,"{'БАКСТОН': 8, 'ХЭДНЕСФОРД': 5}",23.02.2019 17:00,https://www.myscore.com.ua/match/WCOoLuD0/#match-summary
16,2,АНГЛИЯ: NPL Premier Division,Бамбер Бридж - Саут Шилдс,"{'БАМБЕР БРИДЖ': 4, 'САУТ ШИЛДС': 8}",23.02.2019 17:00,https://www.myscore.com.ua/match/baQwN1rl/#match-summary
17,2,АНГЛИЯ: NPL Premier Division,Бэсфорд - Стаффорд Рейнджерз,"{'БЭСФОРД': 7, 'СТАФФОРД РЕЙНДЖЕРЗ': 9}",23.02.2019 17:00,https://www.myscore.com.ua/match/xjPsMLcf/#match-summary
18,2,АНГЛИЯ: NPL Premier Division,Марин - Уоркингтон,"{'МАРИН': 5, 'УОРКИНГТОН': 3}",23.02.2019 17:00,https://www.myscore.com.ua/match/Yy5tsNZJ/#match-summary
19,2,АНГЛИЯ: NPL Premier Division,Сталибридж - Ланкастер,"{'СТАЛИБРИДЖ': 4, 'ЛАНКАСТЕР': 5}",23.02.2019 17:00,https://www.myscore.com.ua/match/WCpHzLCm/#match-summary
20,2,АНГЛИЯ: NPL Premier Division,Фарсли - Уиттон,"{'ФАРСЛИ': 9, 'УИТТОН': 4}",23.02.2019 17:00,https://www.myscore.com.ua/match/pGSkKaS6/#match-summary
