id,team,point,link,result in all time
1,Ньюпорт - Челтенхэм,1.82,https://www.myscore.com.ua/match/xOQwpOdL/#match-summary
2,Ингольштадт II - Байройт,2.23,https://www.myscore.com.ua/match/KGPLOmSn/#match-summary
3,Аль-Раян - Аль-Хор,1.57,https://www.myscore.com.ua/match/dluwvbNi/#match-summary
5,Дордрехт - Рода,1.31,https://www.myscore.com.ua/match/via4QiIt/#match-summary
6,Твенте - ФК Волендам,2.32,https://www.myscore.com.ua/match/vXGLKmnI/#match-summary
7,Хельмонд - Гоу Эхед Иглс,1.51,https://www.myscore.com.ua/match/Me6QJ71O/#match-summary
8,Тыхы 71 - Сталь Мелец,3.17,https://www.myscore.com.ua/match/zo7ugybI/#match-summary
9,Ньюри Сити - Колрейн,1.61,https://www.myscore.com.ua/match/MJlcObzN/#match-summary
10,Погронье - Л. Микулас,3.6,https://www.myscore.com.ua/match/W6BRyO8l/#match-summary
11,Коннах Куэй - Ньютаун,3.65,https://www.myscore.com.ua/match/tvhToX4K/#match-summary
12,Кринс - Вадуц,1.19,https://www.myscore.com.ua/match/xlAXHCCn/#match-summary
13,Кейптаун Сити - Полокване,2.85,https://www.myscore.com.ua/match/UPLS5lyD/#match-summary
