id,team,point,link,result in all time
1,Тоттенхэм - Кристал Пэлас,2.96,https://www.myscore.com.ua/match/Kp5tV2ub/#match-summary
2,Веллингтон Феникс - Сидней Уондерерс,2.07,https://www.myscore.com.ua/match/S4m0PRNB/#match-summary
3,Рапид - Хартберг,1.95,https://www.myscore.com.ua/match/WjoR2fFt/#match-summary
4,Брюгге - Мускрон,3.55,https://www.myscore.com.ua/match/joi3UZQr/#match-summary
5,Синт-Трёйден - Гент,2.97,https://www.myscore.com.ua/match/hWn3mFXK/#match-summary
6,Славия София - Этыр,1.96,https://www.myscore.com.ua/match/jwi8nVXH/#match-summary
7,Сан-Хосе - Гуабира,1.69,https://www.myscore.com.ua/match/8r3DbM7o/#match-summary
8,Сараево - Крупа,3.54,https://www.myscore.com.ua/match/hzTZooZ4/#match-summary
9,Шорокшар - Цеглед,1.65,https://www.myscore.com.ua/match/ANoV5c6r/#match-summary
10,Ньиредьгаза - Дьер,2.52,https://www.myscore.com.ua/match/6oRgDcb2/#match-summary
11,Падерборн - Ингольштадт,2.23,https://www.myscore.com.ua/match/xp4juSaf/#match-summary
12,Оберлаузитц - Фюрстенвальде,1.38,https://www.myscore.com.ua/match/jPF4Dua8/#match-summary
13,Вердер (Ж) - Хоффенхайм (Ж),2.08,https://www.myscore.com.ua/match/ALvMMiOQ/#match-summary
14,Бавария (Ж) - Потсдам (Ж),8.53,https://www.myscore.com.ua/match/U9NONX8K/#match-summary
15,Вендсюссель - Норшелланн,1.53,https://www.myscore.com.ua/match/E1Hz1Hq5/#match-summary
16,Оденсе - Раннерс,2.67,https://www.myscore.com.ua/match/MRKraeEH/#match-summary
17,Этцелла - Виктория Роспорт,1.69,https://www.myscore.com.ua/match/U9kCFHHH/#match-summary
18,Алебрихес де Оахака - Венадос,3.19,https://www.myscore.com.ua/match/4CBTBXBL/#match-summary
19,Хартленд - Аква,3.08,https://www.myscore.com.ua/match/fF5P5POs/#match-summary
20,Венло - ПСВ,4.3,https://www.myscore.com.ua/match/8xjZlOE2/#match-summary
21,Окленд Сити - Уайтакере,2.49,https://www.myscore.com.ua/match/vcxoeU9h/#match-summary
22,Висла - Краковия,2.23,https://www.myscore.com.ua/match/tQ6Xqk7b/#match-summary
23,Олимпия Грудзёндз - Бельхатув,2.94,https://www.myscore.com.ua/match/b3CUQGPn/#match-summary
24,Локомотив Москва U21 - Краснодар U21,3.38,https://www.myscore.com.ua/match/Crxyl5QH/#match-summary
25,Алтай - Кардемир Карабюк,1.04,https://www.myscore.com.ua/match/M5XxWF0I/#match-summary
26,Болуспор - Баликесирспор,1.81,https://www.myscore.com.ua/match/z9ysVZFO/#match-summary
27,Расинг Монтевидео - Прогресо,2.0,https://www.myscore.com.ua/match/6mQDxNtn/#match-summary
31,Богемианс 1905 - Слезски Опава,1.14,https://www.myscore.com.ua/match/GINM604c/#match-summary
32,Базель - Янг Бойз,4.26,https://www.myscore.com.ua/match/4Af8UzBT/#match-summary
33,Пхохан Стилерс - Кённам,1.0,https://www.myscore.com.ua/match/Mm84kvET/#match-summary
