id,team,point,link,result in all time
1,Йонг Аякс - Йонг Утрехт,4.14,https://www.myscore.com.ua/match/EkV3XQVN/#match-summary
2,Либертад - Соль де Америка,5.37,https://www.myscore.com.ua/match/zabe9jtA/#match-summary
