id,country,team,strategy 2,strategy 1,time,link,goal in first time,team that scored,Both scored,result in first time,result in all time
13,ЛЮКСЕМБУРГ: Национальный дивизион,Расинг Люксембург - Мондорф,"{'РАСИНГ ЛЮКСЕМБУРГ': 3, 'МОНДОРФ': 6}","{'РАСИНГ ЛЮКСЕМБУРГ': 1.25, 'МОНДОРФ': 1.33}",07.04.2019 17:00,https://www.myscore.com.ua/match/W4CThFR1/#match-summary,No,0,3,"{'Расинг Люксембург': 0, 'Мондорф': 0}","{'Расинг Люксембург': 3, 'Мондорф': 0}"
14,МЕКСИКА: Высший дивизион - Клаусура,Тигрес - Пумас,"{'ТИГРЕС': 4, 'ПУМАС': 4}","{'ТИГРЕС': 1.67, 'ПУМАС': 2.5}",07.04.2019 04:00,https://www.myscore.com.ua/match/AJiUoVZ8/#match-summary,Yes,Тигрес,2,"{'Тигрес': 1, 'Пумас': 0}","{'Тигрес': 2, 'Пумас': 0}"
15,НИГЕРИЯ: НПФЛ,Насарава - Ifeanyi Ubah,"{'НАСАРАВА': 5, 'IFEANYI UBAH': 3}","{'НАСАРАВА': 4, 'IFEANYI UBAH': 2.17}",07.04.2019 18:00,https://www.myscore.com.ua/match/hlQRDvNI/#match-summary,No,0,1,"{'Насарава': 0, 'Ifeanyi Ubah': 0}","{'Насарава': 1, 'Ifeanyi Ubah': 0}"
16,НИДЕРЛАНДЫ: Высшая лига,Эммен - Херенвен,"{'ЭММЕН': 2, 'ХЕРЕНВЕН': 7}","{'ЭММЕН': 1.17, 'ХЕРЕНВЕН': 2.42}",07.04.2019 13:15,https://www.myscore.com.ua/match/8vPl4fK6/#match-summary,Yes,Эммен,2,"{'Эммен': 1, 'Херенвен': 0}","{'Эммен': 2, 'Херенвен': 0}"
17,НИДЕРЛАНДЫ: Высшая лига,Венло - Фейеноорд,"{'ВЕНЛО': 6, 'ФЕЙЕНООРД': 5}","{'ВЕНЛО': 0.83, 'ФЕЙЕНООРД': 0.95}",07.04.2019 15:30,https://www.myscore.com.ua/match/46Ic2YlJ/#match-summary,Yes,Фейеноорд,3,"{'Венло': 0, 'Фейеноорд': 1}","{'Венло': 0, 'Фейеноорд': 2}"
18,НИДЕРЛАНДЫ: Высшая лига,Витесс - ПСВ,"{'ВИТЕСС': 7, 'ПСВ': 5}","{'ВИТЕСС': 6.5, 'ПСВ': 0.57}",07.04.2019 17:45,https://www.myscore.com.ua/match/I96uRHRJ/#match-summary,Yes,Витесс,6,"{'Витесс': 1, 'ПСВ': 1}","{'Витесс': 3, 'ПСВ': 2}"
19,НОРВЕГИЯ: Высшая лига,Тромсё - Викинг,"{'ТРОМСЁ': 6, 'ВИКИНГ': 7}","{'ТРОМСЁ': 2.33, 'ВИКИНГ': 0.47}",07.04.2019 19:00,https://www.myscore.com.ua/match/MmEt9DMi/#match-summary,Yes,Викинг,2,"{'Тромсё': 0, 'Викинг': 1}","{'Тромсё': 0, 'Викинг': 1}"
20,НОРВЕГИЯ: ОБОС-Лига,Ерв - Стреммен,"{'ЕРВ': 2, 'СТРЕММЕН': 3}","{'ЕРВ': 0.88, 'СТРЕММЕН': 3.25}",07.04.2019 16:00,https://www.myscore.com.ua/match/YobCfnx2/#match-summary,Yes,Ерв,2,"{'Ерв': 1, 'Стреммен': 0}","{'Ерв': 1, 'Стреммен': 1}"
21,НОРВЕГИЯ: ОБОС-Лига,Нотодден - Шейд,"{'НОТОДДЕН': 4, 'ШЕЙД': 7}","{'НОТОДДЕН': 5.4, 'ШЕЙД': 3.12}",07.04.2019 19:00,https://www.myscore.com.ua/match/rHu3H9qF/#match-summary,Yes,Шейд,2,"{'Нотодден': 0, 'Шейд': 1}","{'Нотодден': 1, 'Шейд': 1}"
22,ПЕРУ: Liga 1 - Апертура,Гарсиласо - Альянса Лима,"{'ГАРСИЛАСО': 6, 'АЛЬЯНСА ЛИМА': 4}","{'ГАРСИЛАСО': 1.25, 'АЛЬЯНСА ЛИМА': 3.83}",07.04.2019 23:30,https://www.myscore.com.ua/match/KrrNz9Rk/#match-summary,Yes,Альянса Лима,3,"{'Гарсиласо': 0, 'Альянса Лима': 1}","{'Гарсиласо': 2, 'Альянса Лима': 1}"
23,ПОЛЬША: Премьер-лига,Гурник Забже - Легия,"{'ГУРНИК ЗАБЖЕ': 6, 'ЛЕГИЯ': 4}","{'ГУРНИК ЗАБЖЕ': 3, 'ЛЕГИЯ': 1.25}",07.04.2019 19:00,https://www.myscore.com.ua/match/GGbrbuS8/#match-summary,Yes,Гурник Забже,3,"{'Гурник Забже': 1, 'Легия': 0}","{'Гурник Забже': 1, 'Легия': 2}"
24,ПОЛЬША: Первый дивизион,Подбескидзе - Тыхы 71,"{'ПОДБЕСКИДЗЕ': 5, 'ТЫХЫ 71': 3}","{'ПОДБЕСКИДЗЕ': 3.5, 'ТЫХЫ 71': 0.67}",07.04.2019 18:45,https://www.myscore.com.ua/match/0nPExeCo/#match-summary,Yes,Подбескидзе,2,"{'Подбескидзе': 1, 'Тыхы 71': 0}","{'Подбескидзе': 2, 'Тыхы 71': 0}"
25,РОССИЯ: Премьер-лига,Локомотив Москва - Зенит,"{'ЛОКОМОТИВ МОСКВА': 3, 'ЗЕНИТ': 6}","{'ЛОКОМОТИВ МОСКВА': 0.25, 'ЗЕНИТ': 0.71}",07.04.2019 19:00,https://www.myscore.com.ua/match/ImybOWMC/#match-summary,No,0,2,"{'Локомотив Москва': 0, 'Зенит': 0}","{'Локомотив Москва': 1, 'Зенит': 1}"
26,РОССИЯ: ФНЛ,Зенит 2 - Сибирь,"{'ЗЕНИТ 2': 3, 'СИБИРЬ': 6}","{'ЗЕНИТ 2': 1.0, 'СИБИРЬ': 1.75}",07.04.2019 14:00,https://www.myscore.com.ua/match/GQ3LEchD/#match-summary,Yes,Зенит 2,4,"{'Зенит 2': 1, 'Сибирь': 1}","{'Зенит 2': 2, 'Сибирь': 2}"
27,США: МЛС,Филадельфия Юнион - Даллас,"{'ФИЛАДЕЛЬФИЯ ЮНИОН': 3, 'ДАЛЛАС': 6}","{'ФИЛАДЕЛЬФИЯ ЮНИОН': 0.88, 'ДАЛЛАС': 0.67}",07.04.2019 02:30,https://www.myscore.com.ua/match/8bJ0W85t/#match-summary,Yes,Даллас,3,"{'Филадельфия Юнион': 0, 'Даллас': 1}","{'Филадельфия Юнион': 1, 'Даллас': 1}"
28,США: USL Championship,Лос-Анджелес Галакси 2 - Талса Рафнекс,"{'ЛОС-АНДЖЕЛЕС ГАЛАКСИ 2': 5, 'ТАЛСА РАФНЕКС': 6}","{'ЛОС-АНДЖЕЛЕС ГАЛАКСИ 2': 1.58, 'ТАЛСА РАФНЕКС': 0.58}",07.04.2019 05:00,https://www.myscore.com.ua/match/vDn0K29o/#match-summary,Yes,Лос-Анджелес Галакси 2,6,"{'Лос-Анджелес Галакси 2': 1, 'Талса Рафнекс': 0}","{'Лос-Анджелес Галакси 2': 4, 'Талса Рафнекс': 2}"
29,США: USL Championship,Оранж Каунти СК - Колорадо Спрингс,"{'ОРАНЖ КАУНТИ СК': 4, 'КОЛОРАДО СПРИНГС': 4}","{'ОРАНЖ КАУНТИ СК': 2.05, 'КОЛОРАДО СПРИНГС': 0.22}",07.04.2019 05:00,https://www.myscore.com.ua/match/jcgIeJWp/#match-summary,Yes,Оранж Каунти СК,2,"{'Оранж Каунти СК': 1, 'Колорадо Спрингс': 0}","{'Оранж Каунти СК': 2, 'Колорадо Спрингс': 0}"
30,США: USL Championship,Чарлстон - Шарлотт Индепенд.,"{'ЧАРЛСТОН': 4, 'ШАРЛОТТ ИНДЕПЕНД.': 6}","{'ЧАРЛСТОН': 0.56, 'ШАРЛОТТ ИНДЕПЕНД.': 0.62}",07.04.2019 22:30,https://www.myscore.com.ua/match/I3o4JMOi/#match-summary,Yes,Чарлстон,2,"{'Чарлстон': 1, 'Шарлотт Индепенд.': 0}","{'Чарлстон': 2, 'Шарлотт Индепенд.': 0}"
31,ТУНИС: Высшая лига,Бен Гердан - Митлави,"{'БЕН ГЕРДАН': 7, 'МИТЛАВИ': 6}","{'БЕН ГЕРДАН': 2.0, 'МИТЛАВИ': 0.5}",07.04.2019 17:00,https://www.myscore.com.ua/match/Uo1BXE1R/#match-summary,No,0,1,"{'Бен Гердан': 0, 'Митлави': 0}","{'Бен Гердан': 1, 'Митлави': 0}"
32,УРУГВАЙ: Премьер-лига - Апертура,Пеньяроль - Данубио,"{'ПЕНЬЯРОЛЬ': 5, 'ДАНУБИО': 6}","{'ПЕНЬЯРОЛЬ': 1.5, 'ДАНУБИО': 1.6}",07.04.2019 01:00,https://www.myscore.com.ua/match/6oT6sRp4/#match-summary,Yes,Пеньяроль,1,"{'Пеньяроль': 1, 'Данубио': 0}","{'Пеньяроль': 1, 'Данубио': 0}"
33,ФАРЕРСКИЕ ОСТРОВА: Премьер-лига,ТБ/ФКС/Ройн - Стреймур,"{'ТБ/ФКС/РОЙН': 6, 'СТРЕЙМУР': 6}","{'ТБ/ФКС/РОЙН': 1.0, 'СТРЕЙМУР': 3.0}",07.04.2019 17:00,https://www.myscore.com.ua/match/YRoGJYK5/#match-summary,Yes,ТБ/ФКС/Ройн,1,"{'ТБ/ФКС/Ройн': 1, 'Стреймур': 0}","{'ТБ/ФКС/Ройн': 1, 'Стреймур': 0}"
34,ФАРЕРСКИЕ ОСТРОВА: Премьер-лига,АБ Аргир - Скала Итроттарфелаг,"{'АБ АРГИР': 4, 'СКАЛА ИТРОТТАРФЕЛАГ': 8}","{'АБ АРГИР': 0.45, 'СКАЛА ИТРОТТАРФЕЛАГ': 0.38}",07.04.2019 19:00,https://www.myscore.com.ua/match/GjyLIhzC/#match-summary,No,0,1,"{'АБ Аргир': 0, 'Скала Итроттарфелаг': 0}","{'АБ Аргир': 0, 'Скала Итроттарфелаг': 1}"
35,ФИНЛЯНДИЯ: Высшая лига,Лахти - КуПС,"{'ЛАХТИ': 5, 'КУПС': 2}","{'ЛАХТИ': 0.92, 'КУПС': 0.75}",07.04.2019 17:00,https://www.myscore.com.ua/match/0EFdeiB2/#match-summary,Yes,КуПС,6,"{'Лахти': 0, 'КуПС': 3}","{'Лахти': 3, 'КуПС': 3}"
36,ЧЕХИЯ: Первая лига,Сигма - Карвина,"{'СИГМА': 6, 'КАРВИНА': 4}","{'СИГМА': 1.0, 'КАРВИНА': 4.5}",07.04.2019 16:30,https://www.myscore.com.ua/match/403t0kmr/#match-summary,Yes,Сигма,5,"{'Сигма': 2, 'Карвина': 1}","{'Сигма': 3, 'Карвина': 2}"
37,ШВЕЙЦАРИЯ: Суперлига,Сьон - Люцерн,"{'СЬОН': 6, 'ЛЮЦЕРН': 5}","{'СЬОН': 2.88, 'ЛЮЦЕРН': 2.67}",07.04.2019 17:00,https://www.myscore.com.ua/match/0G8RXiXR/#match-summary,Yes,Сьон,4,"{'Сьон': 1, 'Люцерн': 1}","{'Сьон': 2, 'Люцерн': 2}"
38,ШВЕЙЦАРИЯ: Суперлига,Янг Бойз - Тун,"{'ЯНГ БОЙЗ': 5, 'ТУН': 7}","{'ЯНГ БОЙЗ': 0.77, 'ТУН': 1.83}",07.04.2019 17:00,https://www.myscore.com.ua/match/IeegTBuq/#match-summary,Yes,Янг Бойз,6,"{'Янг Бойз': 4, 'Тун': 0}","{'Янг Бойз': 5, 'Тун': 1}"
39,ШВЕЦИЯ: Высшая лига,Гётеборг - Эльфсборг,"{'ГЁТЕБОРГ': 3, 'ЭЛЬФСБОРГ': 6}","{'ГЁТЕБОРГ': 1.75, 'ЭЛЬФСБОРГ': 1.2}",07.04.2019 16:00,https://www.myscore.com.ua/match/d22QLQ2C/#match-summary,Yes,Гётеборг,3,"{'Гётеборг': 2, 'Эльфсборг': 0}","{'Гётеборг': 3, 'Эльфсборг': 0}"
40,ШВЕЦИЯ: Первая лига,ИК Фрей - Сюрианска,"{'ИК ФРЕЙ': 6, 'СЮРИАНСКА': 5}","{'ИК ФРЕЙ': 4.0, 'СЮРИАНСКА': 9.17}",07.04.2019 18:30,https://www.myscore.com.ua/match/OI56AniD/#match-summary,Yes,Сюрианска,3,"{'ИК Фрей': 0, 'Сюрианска': 1}","{'ИК Фрей': 0, 'Сюрианска': 3}"
41,ЭСТОНИЯ: Высшая лига,Таммека - Левадия,"{'ТАММЕКА': 3, 'ЛЕВАДИЯ': 7}","{'ТАММЕКА': 1.83, 'ЛЕВАДИЯ': 0.6}",07.04.2019 13:00,https://www.myscore.com.ua/match/GdldX6Ns/#match-summary,Yes,Левадия,3,"{'Таммека': 0, 'Левадия': 1}","{'Таммека': 1, 'Левадия': 2}"
42,NORTH MACEDONIA: Первая лига,Шкупи - Работнички,"{'ШКУПИ': 5, 'РАБОТНИЧКИ': 3}","{'ШКУПИ': 0.9, 'РАБОТНИЧКИ': 2.0}",07.04.2019 16:30,https://www.myscore.com.ua/match/vauS6HoE/#match-summary,Yes,Шкупи,3,"{'Шкупи': 1, 'Работнички': 0}","{'Шкупи': 1, 'Работнички': 2}"
