id,strategy,country,team,point,time,link,goal in first time,team that scored,Both scored,result in first time,result in all time
0,2,АЗИЯ: Кубок АФК,Персия Джакара (Ина) - Биньзыонг (Вье),"{'ПЕРСИЯ ДЖАКАРА': 9, 'БИНЬЗЫОНГ': 4}",26.02.2019 10:30,https://www.myscore.com.ua/match/OlG5Z94A/#match-summary,No,0,0,"{'Персия Джакара (Ина)': 0, 'Биньзыонг (Вье)': 0}","{'Персия Джакара (Ина)': 0, 'Биньзыонг (Вье)': 0}"
1,2,АЗИЯ: Кубок АФК,Янгон (Мья) - Тэмпайнс (Син),"{'ЯНГОН': 9, 'ТЭМПАЙНС': 7}",26.02.2019 11:00,https://www.myscore.com.ua/match/0GvgLbS2/#match-summary,Yes,Янгон (Мья),4,"{'Янгон (Мья)': 1, 'Тэмпайнс (Син)': 0}","{'Янгон (Мья)': 1, 'Тэмпайнс (Син)': 3}"
2,2,АЗИЯ: Кубок АФК,Церес (Фил) - Shan United (Мья),"{'ЦЕРЕС': 8, 'SHAN UNITED': 8}",26.02.2019 13:30,https://www.myscore.com.ua/match/82JyWFtL/#match-summary,Yes,Церес (Фил),5,"{'Церес (Фил)': 2, 'Shan United (Мья)': 0}","{'Церес (Фил)': 3, 'Shan United (Мья)': 2}"
3,2,АЗИЯ: Кубок АФК,Ha Noi FC (Вье) - NagaWorld (Как),"{'HA NOI FC': 4, 'NAGAWORLD': 9}",26.02.2019 14:00,https://www.myscore.com.ua/match/EJrcKIs9/#match-summary,Yes,Ha Noi FC (Вье),9,"{'Ha Noi FC (Вье)': 3, 'NagaWorld (Как)': 0}","{'Ha Noi FC (Вье)': 9, 'NagaWorld (Как)': 0}"
4,2,АЗИЯ: Кубок АФК,Аль-Ахед (Лив) - Аль-Кадисия (Кув),"{'АЛЬ-АХЕД': 8, 'АЛЬ-КАДИСИЯ': 8}",26.02.2019 17:00,https://www.myscore.com.ua/match/hYsAjmNB/#match-summary,No,0,0,"{'Аль-Ахед (Лив)': 0, 'Аль-Кадисия (Кув)': 0}","{'Аль-Ахед (Лив)': 0, 'Аль-Кадисия (Кув)': 0}"
5,2,АНГЛИЯ: Чемпионшип,КПР - Лидс,"{'КПР': 3, 'ЛИДС': 4}",26.02.2019 21:45,https://www.myscore.com.ua/match/voErVI2L/#match-summary,No,0,1,"{'КПР': 0, 'Лидс': 0}","{'КПР': 1, 'Лидс': 0}"
6,2,АНГЛИЯ: Национальная лига Север,Чорли - Нюнеатон,"{'ЧОРЛИ': 6, 'НЮНЕАТОН': 4}",26.02.2019 21:45,https://www.myscore.com.ua/match/t2bJ9mIF/#match-summary,No,0,2,"{'Чорли': 0, 'Нюнеатон': 0}","{'Чорли': 1, 'Нюнеатон': 0}"
7,2,АНГЛИЯ: Национальная лига Юг,Труро - Уокинг,"{'ТРУРО': 5, 'УОКИНГ': 6}",26.02.2019 21:45,https://www.myscore.com.ua/match/Qo2QPXxH/#match-summary,Yes,Уокинг,1,"{'Труро': 0, 'Уокинг': 1}","{'Труро': 0, 'Уокинг': 1}"
8,2,АНГЛИЯ: NPL Premier Division,Уиттон - Бакстон,"{'УИТТОН': 3, 'БАКСТОН': 7}",26.02.2019 21:45,https://www.myscore.com.ua/match/44kpHZFc/#match-summary,Yes,Бакстон,3,"{'Уиттон': 0, 'Бакстон': 1}","{'Уиттон': 0, 'Бакстон': 3}"
9,2,АНГЛИЯ: NPL Premier Division,Уоркингтон - Уоррингтон,"{'УОРКИНГТОН': 3, 'УОРРИНГТОН': 6}",26.02.2019 21:45,https://www.myscore.com.ua/match/IiuL9xjs/#match-summary,No,0,2,"{'Уоркингтон': 0, 'Уоррингтон': 0}","{'Уоркингтон': 0, 'Уоррингтон': 2}"
10,2,АНГЛИЯ: NPL Premier Division,Фарсли - Норт Ферриби,"{'ФАРСЛИ': 8, 'НОРТ ФЕРРИБИ': 1}",26.02.2019 21:45,https://www.myscore.com.ua/match/WjV63Gob/#match-summary,Yes,Фарсли,4,"{'Фарсли': 2, 'Норт Ферриби': 0}","{'Фарсли': 4, 'Норт Ферриби': 0}"
11,2,АНГЛИЯ: NPL Premier Division,Хэднесфорд - Хайд,"{'ХЭДНЕСФОРД': 5, 'ХАЙД': 5}",26.02.2019 21:45,https://www.myscore.com.ua/match/I7TE1fGA/#match-summary,Yes,Хэднесфорд,1,"{'Хэднесфорд': 1, 'Хайд': 0}","{'Хэднесфорд': 1, 'Хайд': 0}"
12,2,АНГЛИЯ: Southern League Central Division,Коалвилль - Хейлсоуэн,"{'КОАЛВИЛЛЬ': 4, 'ХЕЙЛСОУЭН': 1}",26.02.2019 21:45,https://www.myscore.com.ua/match/IFDmK2Kd/#match-summary,Yes,Коалвилль,2,"{'Коалвилль': 1, 'Хейлсоуэн': 0}","{'Коалвилль': 2, 'Хейлсоуэн': 0}"
13,2,АНГЛИЯ: Southern League South Division,Харроу - Уолтон Кэйжалс,"{'ХАРРОУ': 5, 'УОЛТОН КЭЙЖАЛС': 6}",26.02.2019 21:45,https://www.myscore.com.ua/match/U3CEWqjb/#match-summary,Yes,Харроу,2,"{'Харроу': 1, 'Уолтон Кэйжалс': 0}","{'Харроу': 1, 'Уолтон Кэйжалс': 1}"
14,2,АНГЛИЯ: Трофей ФА,Мэйдстоун - Стокпорт Каунти,"{'МЭЙДСТОУН': 5, 'СТОКПОРТ КАУНТИ': 10}",26.02.2019 21:45,https://www.myscore.com.ua/match/8EiJhEsE/#match-summary,No,0,3,"{'Мэйдстоун': 0, 'Стокпорт Каунти': 0}","{'Мэйдстоун': 0, 'Стокпорт Каунти': 2}"
15,2,БОЛИВИЯ: Division Profesional - Апертура,Сан-Хосе - Стронгест,"{'САН-ХОСЕ': 9, 'СТРОНГЕСТ': 8}",26.02.2019 02:00,https://www.myscore.com.ua/match/M9TIoknm/#match-summary,No,0,2,"{'Сан-Хосе': 0, 'Стронгест': 0}","{'Сан-Хосе': 1, 'Стронгест': 1}"
16,2,ГРЕЦИЯ: Кубок Греции - Плей-офф,АЕК - Атромитос,"{'АЕК': 8, 'АТРОМИТОС': 5}",26.02.2019 19:30,https://www.myscore.com.ua/match/QPW0HnWJ/#match-summary,Yes,АЕК,3,"{'АЕК': 1, 'Атромитос': 0}","{'АЕК': 3, 'Атромитос': 0}"
