id,strategy,country,team,point,time,link,goal in first time,team that scored,Both scored,result in first time,result in all time
0,2,АЗИЯ: Кубок АФК,Персия Джакара (Ина) - Биньзыонг (Вье),"{'ПЕРСИЯ ДЖАКАРА': 9, 'БИНЬЗЫОНГ': 4}",26.02.2019 10:30,https://www.myscore.com.ua/match/OlG5Z94A/#match-summary
1,2,АЗИЯ: Кубок АФК,Янгон (Мья) - Тэмпайнс (Син),"{'ЯНГОН': 9, 'ТЭМПАЙНС': 7}",26.02.2019 11:00,https://www.myscore.com.ua/match/0GvgLbS2/#match-summary
2,2,АЗИЯ: Кубок АФК,Церес (Фил) - Shan United (Мья),"{'ЦЕРЕС': 8, 'SHAN UNITED': 8}",26.02.2019 13:30,https://www.myscore.com.ua/match/82JyWFtL/#match-summary
3,2,АЗИЯ: Кубок АФК,Ha Noi FC (Вье) - NagaWorld (Как),"{'HA NOI FC': 4, 'NAGAWORLD': 9}",26.02.2019 14:00,https://www.myscore.com.ua/match/EJrcKIs9/#match-summary
4,2,АЗИЯ: Кубок АФК,Аль-Ахед (Лив) - Аль-Кадисия (Кув),"{'АЛЬ-АХЕД': 8, 'АЛЬ-КАДИСИЯ': 8}",26.02.2019 17:00,https://www.myscore.com.ua/match/hYsAjmNB/#match-summary
5,2,АНГЛИЯ: Чемпионшип,КПР - Лидс,"{'КПР': 3, 'ЛИДС': 4}",26.02.2019 21:45,https://www.myscore.com.ua/match/voErVI2L/#match-summary
6,2,АНГЛИЯ: Национальная лига Север,Чорли - Нюнеатон,"{'ЧОРЛИ': 6, 'НЮНЕАТОН': 4}",26.02.2019 21:45,https://www.myscore.com.ua/match/t2bJ9mIF/#match-summary
7,2,АНГЛИЯ: Национальная лига Юг,Труро - Уокинг,"{'ТРУРО': 5, 'УОКИНГ': 6}",26.02.2019 21:45,https://www.myscore.com.ua/match/Qo2QPXxH/#match-summary
8,2,АНГЛИЯ: NPL Premier Division,Уиттон - Бакстон,"{'УИТТОН': 3, 'БАКСТОН': 7}",26.02.2019 21:45,https://www.myscore.com.ua/match/44kpHZFc/#match-summary
9,2,АНГЛИЯ: NPL Premier Division,Уоркингтон - Уоррингтон,"{'УОРКИНГТОН': 3, 'УОРРИНГТОН': 6}",26.02.2019 21:45,https://www.myscore.com.ua/match/IiuL9xjs/#match-summary
