id,country,team,strategy 2,strategy 1,time,link,goal in first time,team that scored,Both scored,result in first time,result in all time
1,БОЛГАРИЯ: Первая лига - Группа вылета,Этыр - Ботев Враца,"{'ЭТЫР': 5, 'БОТЕВ ВРАЦА': 4}","{'ЭТЫР': 0.67, 'БОТЕВ ВРАЦА': 0.55}",05.04.2019 17:30,https://www.myscore.com.ua/match/hvsx43X7/#match-summary
2,БОЛИВИЯ: Division Profesional - Апертура,Стронгест - Royal Pari,"{'СТРОНГЕСТ': 7, 'ROYAL PARI': 6}","{'СТРОНГЕСТ': 1.12, 'ROYAL PARI': 2.67}",05.04.2019 03:30,https://www.myscore.com.ua/match/Iye9eBcL/#match-summary
3,ГЕРМАНИЯ: Региональная лига Бавария,Мемминген - Ваккер Бургхаузен,"{'МЕММИНГЕН': 5, 'ВАККЕР БУРГХАУЗЕН': 2}","{'МЕММИНГЕН': 0.96, 'ВАККЕР БУРГХАУЗЕН': 0.46}",05.04.2019 20:30,https://www.myscore.com.ua/match/UmlSRDvd/#match-summary
4,ГИБРАЛТАР: Премьер-Дивизион,Гибралтар Феникс - Монс Кальпе,"{'ГИБРАЛТАР ФЕНИКС': 5, 'МОНС КАЛЬПЕ': 6}","{'ГИБРАЛТАР ФЕНИКС': 2.5, 'МОНС КАЛЬПЕ': 2.0}",05.04.2019 21:30,https://www.myscore.com.ua/match/21l8Bf03/#match-summary
5,КИТАЙ: Суперлига,Шанхай СИПГ - Чунцин Лифан,"{'ШАНХАЙ СИПГ': 6, 'ЧУНЦИН ЛИФАН': 7}","{'ШАНХАЙ СИПГ': 1.17, 'ЧУНЦИН ЛИФАН': 0.42}",05.04.2019 14:35,https://www.myscore.com.ua/match/fJX6g4hO/#match-summary
6,КИТАЙ: Суперлига,Шеньчжэнь - Шаньдун Лунэн,"{'ШЕНЬЧЖЭНЬ': 6, 'ШАНЬДУН ЛУНЭН': 8}","{'ШЕНЬЧЖЭНЬ': 0.88, 'ШАНЬДУН ЛУНЭН': 1.5}",05.04.2019 14:35,https://www.myscore.com.ua/match/Y9WAhO7U/#match-summary
7,КОСТА-РИКА: Высший дивизион - Клаусура,Лимон - Кармелита,"{'ЛИМОН': 4, 'КАРМЕЛИТА': 2}","{'ЛИМОН': 0.92, 'КАРМЕЛИТА': 1.5}",05.04.2019 00:05,https://www.myscore.com.ua/match/0nPuHGCE/#match-summary
8,ЛАТВИЯ: Optibet Virsliga,Метта/ЛУ - RFS,"{'МЕТТА/ЛУ': 6, 'RFS': 5}","{'МЕТТА/ЛУ': 3.58, 'RFS': 1.12}",05.04.2019 19:00,https://www.myscore.com.ua/match/WAXdWfwd/#match-summary
9,МАЛАЙЗИЯ: Суперлига,Джохор - Фелда Юнайтед,"{'ДЖОХОР': 7, 'ФЕЛДА ЮНАЙТЕД': 3}","{'ДЖОХОР': 1.58, 'ФЕЛДА ЮНАЙТЕД': 1.58}",05.04.2019 16:00,https://www.myscore.com.ua/match/xEBtEVR7/#match-summary
10,МИР: Международные товарищеские матчи,США (Ж) - Австралия (Ж),"{'США (Ж)': 8, 'АВСТРАЛИЯ (Ж)': 6}","{'США (Ж)': 2.38, 'АВСТРАЛИЯ (Ж)': 0.5}",05.04.2019 04:00,https://www.myscore.com.ua/match/jZx4Qx3f/#match-summary
11,НИДЕРЛАНДЫ: Первый дивизион,Йонг Утрехт - Алмере,"{'ЙОНГ УТРЕХТ': 4, 'АЛМЕРЕ': 7}","{'ЙОНГ УТРЕХТ': 1.58, 'АЛМЕРЕ': 0.16}",05.04.2019 21:00,https://www.myscore.com.ua/match/lSJPxsP0/#match-summary
12,НИДЕРЛАНДЫ: Первый дивизион,Рода - Валвейк,"{'РОДА': 7, 'ВАЛВЕЙК': 5}","{'РОДА': 1.2, 'ВАЛВЕЙК': 0.5}",05.04.2019 21:00,https://www.myscore.com.ua/match/8Aaubie9/#match-summary
13,НИДЕРЛАНДЫ: Первый дивизион,Хельмонд - Йонг Аякс,"{'ХЕЛЬМОНД': 3, 'ЙОНГ АЯКС': 5}","{'ХЕЛЬМОНД': 0.57, 'ЙОНГ АЯКС': 2.0}",05.04.2019 21:00,https://www.myscore.com.ua/match/AyLLwN9f/#match-summary
14,ПОРТУГАЛИЯ: Примейра-лига,Порту - Боавишта,"{'ПОРТУ': 7, 'БОАВИШТА': 3}","{'ПОРТУ': 2.5, 'БОАВИШТА': 2.58}",05.04.2019 22:30,https://www.myscore.com.ua/match/dd5CQy9a/#match-summary
15,РОССИЯ: Молодежная Лига,Спартак Москва U21 - ЦСКА U21,"{'СПАРТАК МОСКВА U21': 5, 'ЦСКА U21': 7}","{'СПАРТАК МОСКВА U21': 1.25, 'ЦСКА U21': 1.75}",05.04.2019 14:00,https://www.myscore.com.ua/match/6JYQ6JWd/#match-summary
16,ШВЕЙЦАРИЯ: Первая лига,Винтертур - Кринс,"{'ВИНТЕРТУР': 5, 'КРИНС': 6}","{'ВИНТЕРТУР': 1.0, 'КРИНС': 1.1}",05.04.2019 21:00,https://www.myscore.com.ua/match/SvSfoKKA/#match-summary
17,ШОТЛАНДИЯ: Чемпионшип,Росс Каунти - Данди Юнайтед,"{'РОСС КАУНТИ': 5, 'ДАНДИ ЮНАЙТЕД': 5}","{'РОСС КАУНТИ': 1.17, 'ДАНДИ ЮНАЙТЕД': 1.1}",05.04.2019 21:05,https://www.myscore.com.ua/match/vXWGViL2/#match-summary
18,ЯПОНИЯ: Высшая лига,Касима - Нагоя,"{'КАСИМА': 5, 'НАГОЯ': 4}","{'КАСИМА': 1.0, 'НАГОЯ': 1.67}",05.04.2019 13:00,https://www.myscore.com.ua/match/OEaPAqoN/#match-summary
