id,country,team,strategy 2,strategy 1,time,link,goal in first time,team that scored,Both scored,result in first time,result in all time
1,АНГЛИЯ: Премьер-лига,Тоттенхэм - Кристал Пэлас,"{'ТОТТЕНХЭМ': 2, 'КРИСТАЛ ПЭЛАС': 5}","{'ТОТТЕНХЭМ': 0.72, 'КРИСТАЛ ПЭЛАС': 1.67}",03.04.2019 21:45,https://www.myscore.com.ua/match/Kp5tV2ub/#match-summary
2,ИСПАНИЯ: Примера,Эйбар - Райо Вальекано,"{'ЭЙБАР': 5, 'РАЙО ВАЛЬЕКАНО': 5}","{'ЭЙБАР': 1.17, 'РАЙО ВАЛЬЕКАНО': 2.0}",03.04.2019 21:30,https://www.myscore.com.ua/match/v988rUij/#match-summary
3,АВСТРИЯ: Кубок Австрии,ЛАСК - Рапид,"{'ЛАСК': 9, 'РАПИД': 7}","{'ЛАСК': 0.45, 'РАПИД': 2.12}",03.04.2019 21:30,https://www.myscore.com.ua/match/fwrmL3WH/#match-summary
4,БЕЛЬГИЯ: Высшая лига - Группа Лиги Европы,Шарлеруа - Остенде,"{'ШАРЛЕРУА': 6, 'ОСТЕНДЕ': 5}","{'ШАРЛЕРУА': 0.87, 'ОСТЕНДЕ': 0.79}",03.04.2019 21:30,https://www.myscore.com.ua/match/4W5Mgiq4/#match-summary
5,ЕВРОПА: Женский чемпионат Европы до 19 лет - Квалификация,Швеция U19 (Ж) - Италия U19 (Ж),"{'ШВЕЦИЯ U19 (Ж)': 4, 'ИТАЛИЯ U19 (Ж)': 4}","{'ШВЕЦИЯ U19 (Ж)': 1.5, 'ИТАЛИЯ U19 (Ж)': 1.1}",03.04.2019 18:00,https://www.myscore.com.ua/match/O4nHRB4m/#match-summary
6,ПОЛЬША: Премьер-лига,Заглембе Сосновец - Висла,"{'ЗАГЛЕМБЕ СОСНОВЕЦ': 6, 'ВИСЛА': 7}","{'ЗАГЛЕМБЕ СОСНОВЕЦ': 0.49, 'ВИСЛА': 0.71}",03.04.2019 21:30,https://www.myscore.com.ua/match/IVuuaLC2/#match-summary
7,ФИНЛЯНДИЯ: Высшая лига,КуПС - РоПС,"{'КУПС': 3, 'РОПС': 3}","{'КУПС': 1.38, 'РОПС': 0.5}",03.04.2019 18:30,https://www.myscore.com.ua/match/zJSzvjtS/#match-summary
8,ХОРВАТИЯ: Первый дивизион,Запрешич - Осиек,"{'ЗАПРЕШИЧ': 3, 'ОСИЕК': 3}","{'ЗАПРЕШИЧ': 0.62, 'ОСИЕК': 1.0}",03.04.2019 17:30,https://www.myscore.com.ua/match/fF97qBz2/#match-summary
9,ЭСТОНИЯ: Высшая лига,Таллинна Калев - Вильянди,"{'ТАЛЛИННА КАЛЕВ': 7, 'ВИЛЬЯНДИ': 4}","{'ТАЛЛИННА КАЛЕВ': 5.56, 'ВИЛЬЯНДИ': 0.53}",03.04.2019 19:00,https://www.myscore.com.ua/match/zepOYjwb/#match-summary
10,ЮЖНАЯ АМЕРИКА: Южноамериканский чемпионат U17 - Финальная группа,Уругвай U17 - Парагвай U17,"{'УРУГВАЙ U17': 5, 'ПАРАГВАЙ U17': 7}","{'УРУГВАЙ U17': 0.56, 'ПАРАГВАЙ U17': 5}",03.04.2019 02:50,https://www.myscore.com.ua/match/IonOzyWa/#match-summary
11,ЯПОНИЯ: Второй дивизион,Токио Верди - Мито,"{'ТОКИО ВЕРДИ': 3, 'МИТО': 6}","{'ТОКИО ВЕРДИ': 1.5, 'МИТО': 1.62}",03.04.2019 13:00,https://www.myscore.com.ua/match/ncdnCHVc/#match-summary
