id,team,point,link,result in all time
1,Тоттенхэм - Кристал Пэлас,3.62,https://www.myscore.com.ua/match/Kp5tV2ub/#match-summary
2,Эйбар - Райо Вальекано,4.1,https://www.myscore.com.ua/match/v988rUij/#match-summary
3,ЛАСК - Рапид,5.31,https://www.myscore.com.ua/match/fwrmL3WH/#match-summary
4,Шарлеруа - Остенде,2.53,https://www.myscore.com.ua/match/4W5Mgiq4/#match-summary
5,Швеция U19 (Ж) - Италия U19 (Ж),3.8,https://www.myscore.com.ua/match/O4nHRB4m/#match-summary
6,Real San Andres - Унион Магдалена,2.24,https://www.myscore.com.ua/match/MHPnXJkT/#match-summary
7,Заглембе Сосновец - Висла,1.7,https://www.myscore.com.ua/match/IVuuaLC2/#match-summary
8,Катовице - Хойнице,3.42,https://www.myscore.com.ua/match/A3LN5EsO/#match-summary
9,КуПС - РоПС,2.16,https://www.myscore.com.ua/match/zJSzvjtS/#match-summary
10,Запрешич - Осиек,1.66,https://www.myscore.com.ua/match/fF97qBz2/#match-summary
11,Таллинна Калев - Вильянди,3.66,https://www.myscore.com.ua/match/zepOYjwb/#match-summary
12,Уругвай U17 - Парагвай U17,2.55,https://www.myscore.com.ua/match/IonOzyWa/#match-summary
13,Токио Верди - Мито,2.66,https://www.myscore.com.ua/match/ncdnCHVc/#match-summary
