id,country,team,strategy 2,strategy 1,time,link,goal in first time,team that scored,Both scored,result in first time,result in all time
1,ГЕРМАНИЯ: Бундеслига,Вольфсбург - Вердер,"{'ВОЛЬФСБУРГ': 7, 'ВЕРДЕР': 6}","{'ВОЛЬФСБУРГ': 2.25, 'ВЕРДЕР': 5.29}",03.03.2019 19:00,https://www.myscore.com.ua/match/xML6n6Dc/#match-summary
2,ФРАНЦИЯ: Первая лига,Марсель - Сент-Этьен,"{'МАРСЕЛЬ': 4, 'СЕНТ-ЭТЬЕН': 5}","{'МАРСЕЛЬ': 1.25, 'СЕНТ-ЭТЬЕН': 4.25}",03.03.2019 22:00,https://www.myscore.com.ua/match/KtsnhTqS/#match-summary
3,АВСТРИЯ: Бундеслига,Аустрия - Хартберг,"{'АУСТРИЯ': 6, 'ХАРТБЕРГ': 3}","{'АУСТРИЯ': 0.29, 'ХАРТБЕРГ': 2.0}",03.03.2019 15:30,https://www.myscore.com.ua/match/rB8PfcNJ/#match-summary
4,БОЛГАРИЯ: Первая лига,Славия София - Левски,"{'СЛАВИЯ СОФИЯ': 3, 'ЛЕВСКИ': 4}","{'СЛАВИЯ СОФИЯ': 1.5, 'ЛЕВСКИ': 0.17}",03.03.2019 17:30,https://www.myscore.com.ua/match/dxN6vGZt/#match-summary
5,ВЕНГРИЯ: Меркантил Банк Лига,Вашаш - Ньиредьгаза,"{'ВАШАШ': 5, 'НЬИРЕДЬГАЗА': 7}","{'ВАШАШ': 0.67, 'НЬИРЕДЬГАЗА': 0.42}",03.03.2019 17:00,https://www.myscore.com.ua/match/MaQobRhb/#match-summary
6,ГЕРМАНИЯ: Вторая Бундеслига,Ингольштадт - Кёльн,"{'ИНГОЛЬШТАДТ': 7, 'КЁЛЬН': 6}","{'ИНГОЛЬШТАДТ': 0.25, 'КЁЛЬН': 1.75}",03.03.2019 14:30,https://www.myscore.com.ua/match/AeX0YJnA/#match-summary
7,ГОНДУРАС: Национальная лига - Клаусура,Вида - Мотагуа,"{'ВИДА': 4, 'МОТАГУА': 5}","{'ВИДА': 2.75, 'МОТАГУА': 0.67}",03.03.2019 23:30,https://www.myscore.com.ua/match/QauvC1KF/#match-summary
8,ДАНИЯ: Суперлига,Оденсе - Брённбю,"{'ОДЕНСЕ': 7, 'БРЁННБЮ': 6}","{'ОДЕНСЕ': 1.92, 'БРЁННБЮ': 1.12}",03.03.2019 19:00,https://www.myscore.com.ua/match/WI3lkKpg/#match-summary
9,ИСПАНИЯ: Сегунда,Нумансия - Спортинг,"{'НУМАНСИЯ': 6, 'СПОРТИНГ': 5}","{'НУМАНСИЯ': 0.64, 'СПОРТИНГ': 0.75}",03.03.2019 17:00,https://www.myscore.com.ua/match/G8psb6x1/#match-summary
10,КИТАЙ: Суперлига,Хенань Цзянье - Далянь Ифан,"{'ХЕНАНЬ ЦЗЯНЬЕ': 4, 'ДАЛЯНЬ ИФАН': 5}","{'ХЕНАНЬ ЦЗЯНЬЕ': 2.0, 'ДАЛЯНЬ ИФАН': 9.17}",03.03.2019 09:30,https://www.myscore.com.ua/match/C2thtfI7/#match-summary
11,КОСТА-РИКА: Высший дивизион - Клаусура,Сантос де Гуапилес - Лимон,"{'САНТОС ДЕ ГУАПИЛЕС': 4, 'ЛИМОН': 4}","{'САНТОС ДЕ ГУАПИЛЕС': 0.4, 'ЛИМОН': 0.92}",03.03.2019 02:00,https://www.myscore.com.ua/match/0S0b4wT8/#match-summary
12,МАЛАЙЗИЯ: Суперлига,Melaka United - Куала-Лумпур,"{'MELAKA UNITED': 6, 'КУАЛА-ЛУМПУР': 2}","{'MELAKA UNITED': 0.5, 'КУАЛА-ЛУМПУР': 2.25}",03.03.2019 15:00,https://www.myscore.com.ua/match/Ch1MM2EA/#match-summary
13,МЕКСИКА: Высший дивизион - Клаусура,Леон - Сантос Лагуна,"{'ЛЕОН': 7, 'САНТОС ЛАГУНА': 7}","{'ЛЕОН': 1.06, 'САНТОС ЛАГУНА': 1.58}",03.03.2019 03:00,https://www.myscore.com.ua/match/bud8hzhH/#match-summary
14,МЕКСИКА: Высший дивизион - Клаусура,Тигрес - Пачука,"{'ТИГРЕС': 5, 'ПАЧУКА': 5}","{'ТИГРЕС': 0.88, 'ПАЧУКА': 1.67}",03.03.2019 03:00,https://www.myscore.com.ua/match/xWfCif7N/#match-summary
15,МЕКСИКА: Высший дивизион A - Клаусура,Леонес Негрос - Zacatepec,"{'ЛЕОНЕС НЕГРОС': 6, 'ZACATEPEC': 3}","{'ЛЕОНЕС НЕГРОС': 7.33, 'ZACATEPEC': 1.0}",03.03.2019 20:00,https://www.myscore.com.ua/match/WpCHqFSS/#match-summary
16,НИДЕРЛАНДЫ: Высшая лига,Херенвен - Виллем II,"{'ХЕРЕНВЕН': 8, 'ВИЛЛЕМ II': 4}","{'ХЕРЕНВЕН': 0.67, 'ВИЛЛЕМ II': 0.92}",03.03.2019 15:30,https://www.myscore.com.ua/match/M7U5IjvO/#match-summary
17,ПАРАГВАЙ: Первый дивизион - Апертура,Серро Портеньо - Спортиво Лукеньо,"{'СЕРРО ПОРТЕНЬО': 5, 'СПОРТИВО ЛУКЕНЬО': 4}","{'СЕРРО ПОРТЕНЬО': 1.17, 'СПОРТИВО ЛУКЕНЬО': 0}",03.03.2019 01:45,https://www.myscore.com.ua/match/zsRkhb5I/#match-summary
18,ПОЛЬША: Премьер-лига,Висла - Погонь Щецин,"{'ВИСЛА': 7, 'ПОГОНЬ ЩЕЦИН': 4}","{'ВИСЛА': 1.83, 'ПОГОНЬ ЩЕЦИН': 4.17}",03.03.2019 16:30,https://www.myscore.com.ua/match/Ey8HIC8a/#match-summary
19,РОССИЯ: ФНЛ,Балтика - Авангард Курск,"{'БАЛТИКА': 5, 'АВАНГАРД КУРСК': 4}","{'БАЛТИКА': 1.1, 'АВАНГАРД КУРСК': 0.17}",03.03.2019 16:00,https://www.myscore.com.ua/match/KfzOnTo6/#match-summary
20,РОССИЯ: Молодежная Лига,Спартак Москва U21 - Краснодар U21,"{'СПАРТАК МОСКВА U21': 6, 'КРАСНОДАР U21': 8}","{'СПАРТАК МОСКВА U21': 1.88, 'КРАСНОДАР U21': 0.33}",03.03.2019 11:00,https://www.myscore.com.ua/match/p8t2oC4J/#match-summary
21,СИНГАПУР: Premier League,Хёган Юнайтед - Тэмпайнс,"{'ХЁГАН ЮНАЙТЕД': 4, 'ТЭМПАЙНС': 6}","{'ХЁГАН ЮНАЙТЕД': 0.88, 'ТЭМПАЙНС': 0.62}",03.03.2019 11:30,https://www.myscore.com.ua/match/E1B7rN77/#match-summary
22,СЛОВАКИЯ: Первая лига,Слован Братислава - Спартак Трнава,"{'СЛОВАН БРАТИСЛАВА': 8, 'СПАРТАК ТРНАВА': 5}","{'СЛОВАН БРАТИСЛАВА': 1.0, 'СПАРТАК ТРНАВА': 2}",03.03.2019 19:00,https://www.myscore.com.ua/match/CtuVL1E1/#match-summary
23,ТУРЦИЯ: 1. Lig,Болуспор - Истанбулспор,"{'БОЛУСПОР': 4, 'ИСТАНБУЛСПОР': 4}","{'БОЛУСПОР': 0.85, 'ИСТАНБУЛСПОР': 1.5}",03.03.2019 15:00,https://www.myscore.com.ua/match/KY2Ew72R/#match-summary
24,ФАРЕРСКИЕ ОСТРОВА: Суперкубок,ХБ Торсхавн - Б36 Торсхавн,"{'ХБ ТОРСХАВН': 7, 'Б36 ТОРСХАВН': 6}","{'ХБ ТОРСХАВН': 0.5, 'Б36 ТОРСХАВН': 1.11}",03.03.2019 19:00,https://www.myscore.com.ua/match/lYbPtlKD/#match-summary
25,ХОРВАТИЯ: Первый дивизион,Осиек - Славен,"{'ОСИЕК': 6, 'СЛАВЕН': 4}","{'ОСИЕК': 1.0, 'СЛАВЕН': 2.17}",03.03.2019 18:30,https://www.myscore.com.ua/match/tGNIx3NH/#match-summary
26,ШВЕЙЦАРИЯ: Суперлига,Базель - Тун,"{'БАЗЕЛЬ': 5, 'ТУН': 8}","{'БАЗЕЛЬ': 0.33, 'ТУН': 1.05}",03.03.2019 17:00,https://www.myscore.com.ua/match/rwePUq5C/#match-summary
27,ШОТЛАНДИЯ: Кубок ФА,Данди Юнайтед - Инвернесс,"{'ДАНДИ ЮНАЙТЕД': 4, 'ИНВЕРНЕСС': 5}","{'ДАНДИ ЮНАЙТЕД': 1.0, 'ИНВЕРНЕСС': 2.38}",03.03.2019 17:30,https://www.myscore.com.ua/match/OlGw1imO/#match-summary
