id,country,team,strategy 2,strategy 1,time,link,goal in first time,team that scored,Both scored,result in first time,result in all time
1,ГЕРМАНИЯ: Бундеслига,Вердер - Майнц,"{'ВЕРДЕР': 7, 'МАЙНЦ': 5}","{'ВЕРДЕР': 2.0, 'МАЙНЦ': 2.13}",30.03.2019 16:30,https://www.myscore.com.ua/match/QNTBihef/#match-summary,Yes,Вердер,4,"{'Вердер': 2, 'Майнц': 0}","{'Вердер': 3, 'Майнц': 1}"
2,ИТАЛИЯ: Серия А,Ювентус - Эмполи,"{'ЮВЕНТУС': 6, 'ЭМПОЛИ': 6}","{'ЮВЕНТУС': 2.38, 'ЭМПОЛИ': 3.0}",30.03.2019 19:00,https://www.myscore.com.ua/match/xSzbxllT/#match-summary,No,0,1,"{'Ювентус': 0, 'Эмполи': 0}","{'Ювентус': 1, 'Эмполи': 0}"
3,АВСТРИЯ: Бундеслига - Группа вылета,Рапид - Адмира,"{'РАПИД': 6, 'АДМИРА': 8}","{'РАПИД': 0.83, 'АДМИРА': 0.7}",30.03.2019 18:00,https://www.myscore.com.ua/match/Ob3It0YR/#match-summary,Yes,Рапид,3,"{'Рапид': 1, 'Адмира': 0}","{'Рапид': 3, 'Адмира': 0}"
4,АНГЛИЯ: Чемпионшип,Ипсвич Таун - Халл,"{'ИПСВИЧ ТАУН': 2, 'ХАЛЛ': 7}","{'ИПСВИЧ ТАУН': 0.75, 'ХАЛЛ': 1.33}",30.03.2019 17:00,https://www.myscore.com.ua/match/UTB5atVQ/#match-summary,Yes,Халл,2,"{'Ипсвич Таун': 0, 'Халл': 1}","{'Ипсвич Таун': 0, 'Халл': 2}"
5,АНГЛИЯ: Вторая лига,Йовил - Ньюпорт,"{'ЙОВИЛ': 1, 'НЬЮПОРТ': 3}","{'ЙОВИЛ': 9, 'НЬЮПОРТ': 2.75}",30.03.2019 17:00,https://www.myscore.com.ua/match/Me2Av2Kr/#match-summary,No,0,4,"{'Йовил': 0, 'Ньюпорт': 0}","{'Йовил': 1, 'Ньюпорт': 2}"
6,АНГЛИЯ: Вторая лига,Линкольн - Маклсфилд,"{'ЛИНКОЛЬН': 6, 'МАКЛСФИЛД': 9}","{'ЛИНКОЛЬН': 0.37, 'МАКЛСФИЛД': 4.08}",30.03.2019 17:00,https://www.myscore.com.ua/match/UHJ9N9qi/#match-summary,Yes,Линкольн,2,"{'Линкольн': 1, 'Маклсфилд': 1}","{'Линкольн': 1, 'Маклсфилд': 1}"
7,БЕЛАРУСЬ: Высшая лига,БАТЭ - Дняпро,"{'БАТЭ': 6, 'ДНЯПРО': 3}","{'БАТЭ': 0.58, 'ДНЯПРО': 2.75}",30.03.2019 17:00,https://www.myscore.com.ua/match/KOy0rguR/#match-summary,Yes,БАТЭ,2,"{'БАТЭ': 1, 'Дняпро': 0}","{'БАТЭ': 2, 'Дняпро': 0}"
8,БЕЛЬГИЯ: Высшая лига - Группа Лиги Европы,Кортрейк - Мускрон,"{'КОРТРЕЙК': 5, 'МУСКРОН': 7}","{'КОРТРЕЙК': 2.17, 'МУСКРОН': 0.58}",30.03.2019 19:00,https://www.myscore.com.ua/match/S6IAL0YD/#match-summary,Yes,Кортрейк,3,"{'Кортрейк': 2, 'Мускрон': 0}","{'Кортрейк': 2, 'Мускрон': 1}"
9,БЕЛЬГИЯ: Высшая лига - Группа Лиги Европы,Остенде - Эйпен,"{'ОСТЕНДЕ': 5, 'ЭЙПЕН': 6}","{'ОСТЕНДЕ': 0.41, 'ЭЙПЕН': 0.83}",30.03.2019 21:00,https://www.myscore.com.ua/match/IF3Adgao/#match-summary,Yes,Остенде,3,"{'Остенде': 1, 'Эйпен': 1}","{'Остенде': 1, 'Эйпен': 2}"
10,ГЕРМАНИЯ: Юго-западная региональная лига,Хомбург - Фрайбург II,"{'ХОМБУРГ': 6, 'ФРАЙБУРГ II': 5}","{'ХОМБУРГ': 0.5, 'ФРАЙБУРГ II': 2.0}",30.03.2019 15:00,https://www.myscore.com.ua/match/xfVLaudM/#match-summary,No,0,0,"{'Хомбург': 0, 'Фрайбург II': 0}","{'Хомбург': 0, 'Фрайбург II': 0}"
