id,country,team,strategy 2,strategy 1,time,link,goal in first time,team that scored,Both scored,result in first time,result in all time
1,БОЛИВИЯ: Division Profesional - Апертура,Сан-Хосе - Блуминг,"{'САН-ХОСЕ': 5, 'БЛУМИНГ': 6}","{'САН-ХОСЕ': 1.0, 'БЛУМИНГ': 2.6}",28.03.2019 02:30,https://www.myscore.com.ua/match/dW9EZTz2/#match-summary,Yes,Сан-Хосе,6,"{'Сан-Хосе': 2, 'Блуминг': 0}","{'Сан-Хосе': 5, 'Блуминг': 1}"
2,ГИБРАЛТАР: Премьер-Дивизион,Монс Кальпе - Глэдс Юнайтед,"{'МОНС КАЛЬПЕ': 5, 'ГЛЭДС ЮНАЙТЕД': 4}","{'МОНС КАЛЬПЕ': 0.65, 'ГЛЭДС ЮНАЙТЕД': 2.04}",28.03.2019 21:30,https://www.myscore.com.ua/match/UgHseZFM/#match-summary,Yes,Монс Кальпе,5,"{'Монс Кальпе': 1, 'Глэдс Юнайтед': 0}","{'Монс Кальпе': 4, 'Глэдс Юнайтед': 1}"
3,САУДОВСКАЯ АРАВИЯ: Премьер-лига,Аль-Фейха - Аль-Батин,"{'АЛЬ-ФЕЙХА': 2, 'АЛЬ-БАТИН': 4}","{'АЛЬ-ФЕЙХА': 1.67, 'АЛЬ-БАТИН': 1.5}",28.03.2019 17:55,https://www.myscore.com.ua/match/jk5JF09T/#match-summary,No,0,3,"{'Аль-Фейха': 0, 'Аль-Батин': 0}","{'Аль-Фейха': 2, 'Аль-Батин': 1}"
