id,country,team,strategy 2,strategy 1,time,link,goal in first time,team that scored,Both scored,result in first time,result in all time
1,ИТАЛИЯ: Серия А,Аталанта - Болонья,"{'АТАЛАНТА': 5, 'БОЛОНЬЯ': 6}","{'АТАЛАНТА': 1.62, 'БОЛОНЬЯ': 1.0}",04.04.2019 22:00,https://www.myscore.com.ua/match/2qwPjm3M/#match-summary
2,БАХРЕЙН: Премьер-лига,Аль-Рифаа - Аль-Шаббаб,"{'АЛЬ-РИФАА': 5, 'АЛЬ-ШАББАБ': 5}","{'АЛЬ-РИФАА': 1.25, 'АЛЬ-ШАББАБ': 1.29}",04.04.2019 18:30,https://www.myscore.com.ua/match/OfDFRF5p/#match-summary
3,ГИБРАЛТАР: Премьер-Дивизион,Лайонс Гибралтар - ФК Европа,"{'ЛАЙОНС ГИБРАЛТАР': 3, 'ФК ЕВРОПА': 6}","{'ЛАЙОНС ГИБРАЛТАР': 2.67, 'ФК ЕВРОПА': 1.0}",04.04.2019 21:30,https://www.myscore.com.ua/match/lbp4Czoc/#match-summary
4,ДАНИЯ: Кубок Дании,Брённбю - Ольборг,"{'БРЁННБЮ': 6, 'ОЛЬБОРГ': 6}","{'БРЁННБЮ': 0.75, 'ОЛЬБОРГ': 0.9}",04.04.2019 20:30,https://www.myscore.com.ua/match/Em2mn5tA/#match-summary
5,КОСТА-РИКА: Высший дивизион - Клаусура,Эредиано - Саприсса,"{'ЭРЕДИАНО': 8, 'САПРИССА': 4}","{'ЭРЕДИАНО': 1.17, 'САПРИССА': 7.17}",04.04.2019 05:00,https://www.myscore.com.ua/match/AsOHFoFl/#match-summary
6,МИР: Международные товарищеские матчи,Китай (Ж) - Россия (Ж),"{'КИТАЙ (Ж)': 6, 'РОССИЯ (Ж)': 6}","{'КИТАЙ (Ж)': 1.5, 'РОССИЯ (Ж)': 3.4}",04.04.2019 14:35,https://www.myscore.com.ua/match/AHbAVuA6/#match-summary
7,НИДЕРЛАНДЫ: Высшая лига,Фейеноорд - Херенвен,"{'ФЕЙЕНООРД': 5, 'ХЕРЕНВЕН': 7}","{'ФЕЙЕНООРД': 0.4, 'ХЕРЕНВЕН': 1.0}",04.04.2019 21:45,https://www.myscore.com.ua/match/Aqs2DbcK/#match-summary
8,НИКАРАГУА: Примера - Клаусура,Хувентус Манагуа - Халапа,"{'ХУВЕНТУС МАНАГУА': 6, 'ХАЛАПА': 5}","{'ХУВЕНТУС МАНАГУА': 0.81, 'ХАЛАПА': 1.77}",04.04.2019 01:00,https://www.myscore.com.ua/match/C8Znha8A/#match-summary
9,СЕВЕРНАЯ И ЦЕНТРАЛЬНАЯ АМЕРИКА: Лига чемпионов КОНКАКАФ,Тигрес - Сантос Лагуна,"{'ТИГРЕС': 4, 'САНТОС ЛАГУНА': 6}","{'ТИГРЕС': 0.62, 'САНТОС ЛАГУНА': 2.17}",04.04.2019 05:00,https://www.myscore.com.ua/match/GOljrrk5/#match-summary
10,ШВЕЙЦАРИЯ: Суперлига,Люцерн - Янг Бойз,"{'ЛЮЦЕРН': 5, 'ЯНГ БОЙЗ': 5}","{'ЛЮЦЕРН': 1.17, 'ЯНГ БОЙЗ': 3.12}",04.04.2019 21:00,https://www.myscore.com.ua/match/dONAxY2j/#match-summary
