id,country,team,strategy 2,strategy 1,time,link,goal in first time,team that scored,Both scored,result in first time,result in all time
1,АНГЛИЯ: Премьер-лига,Тоттенхэм - Кристал Пэлас,"{'ТОТТЕНХЭМ': 2, 'КРИСТАЛ ПЭЛАС': 6}","{'ТОТТЕНХЭМ': 0.66, 'КРИСТАЛ ПЭЛАС': 2.17}",17.03.2019 14:00,https://www.myscore.com.ua/match/Kp5tV2ub/#match-summary
2,АВСТРАЛИЯ: Лига А,Веллингтон Феникс - Сидней Уондерерс,"{'ВЕЛЛИНГТОН ФЕНИКС': 4, 'СИДНЕЙ УОНДЕРЕРС': 7}","{'ВЕЛЛИНГТОН ФЕНИКС': 0.57, 'СИДНЕЙ УОНДЕРЕРС': 0.56}",17.03.2019 08:00,https://www.myscore.com.ua/match/S4m0PRNB/#match-summary
3,АВСТРИЯ: Бундеслига,Рапид - Хартберг,"{'РАПИД': 6, 'ХАРТБЕРГ': 2}","{'РАПИД': 1.62, 'ХАРТБЕРГ': 2.35}",17.03.2019 18:00,https://www.myscore.com.ua/match/WjoR2fFt/#match-summary
4,БЕЛЬГИЯ: Высшая лига,Брюгге - Мускрон,"{'БРЮГГЕ': 4, 'МУСКРОН': 6}","{'БРЮГГЕ': 3.5, 'МУСКРОН': 1.25}",17.03.2019 19:00,https://www.myscore.com.ua/match/joi3UZQr/#match-summary
5,БОЛГАРИЯ: Первая лига,Славия София - Этыр,"{'СЛАВИЯ СОФИЯ': 4, 'ЭТЫР': 5}","{'СЛАВИЯ СОФИЯ': 2.0, 'ЭТЫР': 0.5}",17.03.2019 17:30,https://www.myscore.com.ua/match/jwi8nVXH/#match-summary
6,БОЛИВИЯ: Division Profesional - Апертура,Сан-Хосе - Гуабира,"{'САН-ХОСЕ': 5, 'ГУАБИРА': 7}","{'САН-ХОСЕ': 0.72, 'ГУАБИРА': 0.7}",17.03.2019 23:15,https://www.myscore.com.ua/match/8r3DbM7o/#match-summary
7,БОСНИЯ И ГЕРЦЕГОВИНА: Премьер-лига,Сараево - Крупа,"{'САРАЕВО': 6, 'КРУПА': 5}","{'САРАЕВО': 0.17, 'КРУПА': 3.07}",17.03.2019 16:00,https://www.myscore.com.ua/match/hzTZooZ4/#match-summary
8,ВЕНГРИЯ: Меркантил Банк Лига,Шорокшар - Цеглед,"{'ШОРОКШАР': 6, 'ЦЕГЛЕД': 1}","{'ШОРОКШАР': 4.25, 'ЦЕГЛЕД': 0.38}",17.03.2019 16:00,https://www.myscore.com.ua/match/ANoV5c6r/#match-summary
9,ВЕНГРИЯ: Меркантил Банк Лига,Ньиредьгаза - Дьер,"{'НЬИРЕДЬГАЗА': 7, 'ДЬЕР': 6}","{'НЬИРЕДЬГАЗА': 1.86, 'ДЬЕР': 1.6}",17.03.2019 18:00,https://www.myscore.com.ua/match/6oRgDcb2/#match-summary
10,ГЕРМАНИЯ: Вторая Бундеслига,Падерборн - Ингольштадт,"{'ПАДЕРБОРН': 3, 'ИНГОЛЬШТАДТ': 5}","{'ПАДЕРБОРН': 1.17, 'ИНГОЛЬШТАДТ': 0.75}",17.03.2019 14:30,https://www.myscore.com.ua/match/xp4juSaf/#match-summary
11,ГЕРМАНИЯ: Северо-восточная региональная лига,Оберлаузитц - Фюрстенвальде,"{'ОБЕРЛАУЗИТЦ': 5, 'ФЮРСТЕНВАЛЬДЕ': 4}","{'ОБЕРЛАУЗИТЦ': 13, 'ФЮРСТЕНВАЛЬДЕ': 2.42}",17.03.2019 14:30,https://www.myscore.com.ua/match/jPF4Dua8/#match-summary
12,ГЕРМАНИЯ: Женская Бундеслига,Вердер (Ж) - Хоффенхайм (Ж),"{'ВЕРДЕР (Ж)': 2, 'ХОФФЕНХАЙМ (Ж)': 6}","{'ВЕРДЕР (Ж)': 1.75, 'ХОФФЕНХАЙМ (Ж)': 0.67}",17.03.2019 12:00,https://www.myscore.com.ua/match/ALvMMiOQ/#match-summary
13,ГЕРМАНИЯ: Женская Бундеслига,Бавария (Ж) - Потсдам (Ж),"{'БАВАРИЯ (Ж)': 9, 'ПОТСДАМ (Ж)': 7}","{'БАВАРИЯ (Ж)': 0.83, 'ПОТСДАМ (Ж)': 2.31}",17.03.2019 15:00,https://www.myscore.com.ua/match/U9NONX8K/#match-summary
14,КОСТА-РИКА: Высший дивизион - Клаусура,Ю.К.Р. - Греция,"{'Ю.К.Р.': 5, 'ГРЕЦИЯ': 6}","{'Ю.К.Р.': 0.25, 'ГРЕЦИЯ': 0.88}",17.03.2019 00:00,https://www.myscore.com.ua/match/Eg5GAEkr/#match-summary
15,КОСТА-РИКА: Высший дивизион - Клаусура,Лимон - Кармелита,"{'ЛИМОН': 6, 'КАРМЕЛИТА': 3}","{'ЛИМОН': 1.64, 'КАРМЕЛИТА': 0.67}",17.03.2019 23:05,https://www.myscore.com.ua/match/0nPuHGCE/#match-summary
16,ЛЮКСЕМБУРГ: Национальный дивизион,Этцелла - Виктория Роспорт,"{'ЭТЦЕЛЛА': 5, 'ВИКТОРИЯ РОСПОРТ': 6}","{'ЭТЦЕЛЛА': 0.77, 'ВИКТОРИЯ РОСПОРТ': 1.83}",17.03.2019 17:00,https://www.myscore.com.ua/match/U9kCFHHH/#match-summary
17,МЕКСИКА: Высший дивизион - Клаусура,Крус Асуль - Пачука,"{'КРУС АСУЛЬ': 5, 'ПАЧУКА': 5}","{'КРУС АСУЛЬ': 0.67, 'ПАЧУКА': 1.75}",17.03.2019 01:00,https://www.myscore.com.ua/match/WhxHLYL3/#match-summary
18,МЕКСИКА: Высший дивизион A - Клаусура,Алебрихес де Оахака - Венадос,"{'АЛЕБРИХЕС ДЕ ОАХАКА': 2, 'ВЕНАДОС': 2}","{'АЛЕБРИХЕС ДЕ ОАХАКА': 2.12, 'ВЕНАДОС': 1.25}",17.03.2019 03:00,https://www.myscore.com.ua/match/4CBTBXBL/#match-summary
19,МИР: Клубные товарищеские матчи,Хельсингборг (Шве) - Вернаму (Шве),"{'ХЕЛЬСИНГБОРГ': 6, 'ВЕРНАМУ': 2}","{'ХЕЛЬСИНГБОРГ': 0.58, 'ВЕРНАМУ': 5.0}",17.03.2019 15:00,https://www.myscore.com.ua/match/noS2AZm7/#match-summary
20,МИР: Клубные товарищеские матчи,Русенборг (Нор) - Мольде (Нор),"{'РУСЕНБОРГ': 4, 'МОЛЬДЕ': 7}","{'РУСЕНБОРГ': 0.83, 'МОЛЬДЕ': 1.08}",17.03.2019 17:00,https://www.myscore.com.ua/match/CSux7x30/#match-summary
21,НИДЕРЛАНДЫ: Высшая лига,Венло - ПСВ,"{'ВЕНЛО': 7, 'ПСВ': 6}","{'ВЕНЛО': 3.17, 'ПСВ': 1.25}",17.03.2019 13:15,https://www.myscore.com.ua/match/8xjZlOE2/#match-summary
