id,country,team,strategy 2,strategy 1,time,link,goal in first time,team that scored,Both scored,result in first time,result in all time
1,АНГЛИЯ: Чемпионшип,Болтон - Астон Вилла,"{'БОЛТОН': 2, 'АСТОН ВИЛЛА': 5}","{'БОЛТОН': 2.6, 'АСТОН ВИЛЛА': 0.62}",19.04.2019 17:00,https://www.myscore.com.ua/match/GpM7ka2e/#match-summary
2,АНГЛИЯ: Чемпионшип,Суонси - Ротерхэм,"{'СУОНСИ': 4, 'РОТЕРХЭМ': 4}","{'СУОНСИ': 1.1, 'РОТЕРХЭМ': 2.5}",19.04.2019 17:00,https://www.myscore.com.ua/match/SIO9SgH3/#match-summary
3,АНГЛИЯ: Первая лига,Флитвуд - Петерборо Юнайтед,"{'ФЛИТВУД': 2, 'ПЕТЕРБОРО ЮНАЙТЕД': 5}","{'ФЛИТВУД': 2.5, 'ПЕТЕРБОРО ЮНАЙТЕД': 0.38}",19.04.2019 17:00,https://www.myscore.com.ua/match/YiuLxW3h/#match-summary
4,АНГЛИЯ: Вторая лига,Карлайл Юнайтед - Линкольн,"{'КАРЛАЙЛ ЮНАЙТЕД': 4, 'ЛИНКОЛЬН': 7}","{'КАРЛАЙЛ ЮНАЙТЕД': 1.92, 'ЛИНКОЛЬН': 0.62}",19.04.2019 17:00,https://www.myscore.com.ua/match/Crppml9U/#match-summary
5,АНГЛИЯ: Вторая лига,Челтенхэм - Олдхэм,"{'ЧЕЛТЕНХЭМ': 6, 'ОЛДХЭМ': 7}","{'ЧЕЛТЕНХЭМ': 1.5, 'ОЛДХЭМ': 0.75}",19.04.2019 17:00,https://www.myscore.com.ua/match/OGQk8Xvt/#match-summary
6,БЕЛЬГИЯ: Вторая лига - Понижение (плей-офф),Тьюбиц - Хеверли Лувен,"{'ТЬЮБИЦ': 2, 'ХЕВЕРЛИ ЛУВЕН': 5}","{'ТЬЮБИЦ': 0.79, 'ХЕВЕРЛИ ЛУВЕН': 1.5}",19.04.2019 21:30,https://www.myscore.com.ua/match/jiOKNiWE/#match-summary
7,КИТАЙ: Суперлига,Гуанчжоу Эвергранд - Шаньдун Лунэн,"{'ГУАНЧЖОУ ЭВЕРГРАНД': 7, 'ШАНЬДУН ЛУНЭН': 6}","{'ГУАНЧЖОУ ЭВЕРГРАНД': 0.82, 'ШАНЬДУН ЛУНЭН': 3.33}",19.04.2019 14:35,https://www.myscore.com.ua/match/ziYEM2MA/#match-summary
8,ЛАТВИЯ: Optibet Virsliga,Лиепая - БФК Даугава,"{'ЛИЕПАЯ': 5, 'БФК ДАУГАВА': 4}","{'ЛИЕПАЯ': 1.0, 'БФК ДАУГАВА': 1.0}",19.04.2019 16:00,https://www.myscore.com.ua/match/04zOjpt8/#match-summary
9,ЛАТВИЯ: Optibet Virsliga,Елгава - Метта/ЛУ,"{'ЕЛГАВА': 3, 'МЕТТА/ЛУ': 5}","{'ЕЛГАВА': 0.75, 'МЕТТА/ЛУ': 1.04}",19.04.2019 18:00,https://www.myscore.com.ua/match/veZRk4eE/#match-summary
10,МАЛАЙЗИЯ: Суперлига,Теренггану - Фелда Юнайтед,"{'ТЕРЕНГГАНУ': 3, 'ФЕЛДА ЮНАЙТЕД': 3}","{'ТЕРЕНГГАНУ': 1.25, 'ФЕЛДА ЮНАЙТЕД': 1.17}",19.04.2019 16:00,https://www.myscore.com.ua/match/EJCEmWIQ/#match-summary
11,НИДЕРЛАНДЫ: Высшая лига,Хераклес - Херенвен,"{'ХЕРАКЛЕС': 4, 'ХЕРЕНВЕН': 6}","{'ХЕРАКЛЕС': 3.38, 'ХЕРЕНВЕН': 0.42}",19.04.2019 21:00,https://www.myscore.com.ua/match/G46uN8Qo/#match-summary
12,ОАЭ: Первый дивизион,Аль-Джазира - Дибба Аль-Фуджайра,"{'АЛЬ-ДЖАЗИРА': 8, 'ДИББА АЛЬ-ФУДЖАЙРА': 4}","{'АЛЬ-ДЖАЗИРА': 1.92, 'ДИББА АЛЬ-ФУДЖАЙРА': 2.57}",19.04.2019 17:00,https://www.myscore.com.ua/match/ATEjj4QO/#match-summary
