id,country,team,strategy 2,strategy 1,time,link,goal in first time,team that scored,Both scored,result in first time,result in all time
1,АНГЛИЯ: Премьер-лига,Бёрнли - Манчестер Сити,"{'БЁРНЛИ': 7, 'МАНЧЕСТЕР СИТИ': 7}","{'БЁРНЛИ': 0.6, 'МАНЧЕСТЕР СИТИ': 0.9}",28.04.2019 16:05,https://www.myscore.com.ua/match/vmPj276m/#match-summary
2,АНГЛИЯ: Премьер-лига,Манчестер Юнайтед - Челси,"{'МАНЧЕСТЕР ЮНАЙТЕД': 4, 'ЧЕЛСИ': 5}","{'МАНЧЕСТЕР ЮНАЙТЕД': 0.7, 'ЧЕЛСИ': 2.25}",28.04.2019 18:30,https://www.myscore.com.ua/match/8SG7bP5C/#match-summary
3,ИСПАНИЯ: Примера,Жирона - Севилья,"{'ЖИРОНА': 4, 'СЕВИЛЬЯ': 5}","{'ЖИРОНА': 1.5, 'СЕВИЛЬЯ': 1.5}",28.04.2019 15:00,https://www.myscore.com.ua/match/YPjiaYkd/#match-summary
4,ИТАЛИЯ: Серия А,Сампдория - Лацио,"{'САМПДОРИЯ': 4, 'ЛАЦИО': 5}","{'САМПДОРИЯ': 1.12, 'ЛАЦИО': 1.5}",28.04.2019 19:00,https://www.myscore.com.ua/match/xOpnLkEU/#match-summary
5,АВСТРАЛИЯ: Лига А,Перт Глори - Веллингтон Феникс,"{'ПЕРТ ГЛОРИ': 5, 'ВЕЛЛИНГТОН ФЕНИКС': 4}","{'ПЕРТ ГЛОРИ': 0.12, 'ВЕЛЛИНГТОН ФЕНИКС': 1.55}",28.04.2019 12:00,https://www.myscore.com.ua/match/IZFMtThn/#match-summary
6,АЛБАНИЯ: Суперлига,Кукеси - Теута,"{'КУКЕСИ': 5, 'ТЕУТА': 3}","{'КУКЕСИ': 0.46, 'ТЕУТА': 1.62}",28.04.2019 17:00,https://www.myscore.com.ua/match/ITv33O2k/#match-summary
7,АНГЛИЯ: Чемпионшип,Лидс - Астон Вилла,"{'ЛИДС': 5, 'АСТОН ВИЛЛА': 6}","{'ЛИДС': 1.57, 'АСТОН ВИЛЛА': 1.0}",28.04.2019 14:00,https://www.myscore.com.ua/match/SO5l4JYo/#match-summary
8,БРАЗИЛИЯ: Чемпионат Бразилии,Фламенго - Крузейро,"{'ФЛАМЕНГО': 6, 'КРУЗЕЙРО': 9}","{'ФЛАМЕНГО': 1.17, 'КРУЗЕЙРО': 0.75}",28.04.2019 03:00,https://www.myscore.com.ua/match/UTVgK3u5/#match-summary
9,БРАЗИЛИЯ: Чемпионат Бразилии,Athletico-PR - Васко да Гама,"{'ATHLETICO-PR': 6, 'ВАСКО ДА ГАМА': 3}","{'ATHLETICO-PR': 1.17, 'ВАСКО ДА ГАМА': 2.0}",28.04.2019 22:00,https://www.myscore.com.ua/match/YLSAGLvU/#match-summary
10,ГВАТЕМАЛА: Национальная лига - Клаусура,Мунисипаль - Санарате,"{'МУНИСИПАЛЬ': 4, 'САНАРАТЕ': 6}","{'МУНИСИПАЛЬ': 0.38, 'САНАРАТЕ': 1.0}",28.04.2019 00:00,https://www.myscore.com.ua/match/YcziTdhO/#match-summary
11,ГЕРМАНИЯ: Северная региональная лига,Хавелсе - Ольденбург,"{'ХАВЕЛСЕ': 4, 'ОЛЬДЕНБУРГ': 3}","{'ХАВЕЛСЕ': 0.5, 'ОЛЬДЕНБУРГ': 0.7}",28.04.2019 15:00,https://www.myscore.com.ua/match/4M0qZIt5/#match-summary
12,ГЕРМАНИЯ: Северная региональная лига,Люнебургер Ганза - SC Weiche-08,"{'ЛЮНЕБУРГЕР ГАНЗА': 2, 'SC WEICHE-08': 5}","{'ЛЮНЕБУРГЕР ГАНЗА': 0.67, 'SC WEICHE-08': 1.42}",28.04.2019 16:00,https://www.myscore.com.ua/match/vugdWGQN/#match-summary
13,ГЕРМАНИЯ: Женская Бундеслига,Вольфсбург (Ж) - Занд (Ж),"{'ВОЛЬФСБУРГ (Ж)': 7, 'ЗАНД (Ж)': 5}","{'ВОЛЬФСБУРГ (Ж)': 1.33, 'ЗАНД (Ж)': 0.38}",28.04.2019 15:00,https://www.myscore.com.ua/match/A5bF8tFi/#match-summary
14,КИТАЙ: Суперлига,Чунцин Лифан - Гуанчжоу Эвергранд,"{'ЧУНЦИН ЛИФАН': 6, 'ГУАНЧЖОУ ЭВЕРГРАНД': 8}","{'ЧУНЦИН ЛИФАН': 1.5, 'ГУАНЧЖОУ ЭВЕРГРАНД': 0.55}",28.04.2019 14:00,https://www.myscore.com.ua/match/tACcXJzT/#match-summary
15,КИТАЙ: Суперлига,Шаньдун Лунэн - Ухань Чжоэр,"{'ШАНЬДУН ЛУНЭН': 7, 'УХАНЬ ЧЖОЭР': 4}","{'ШАНЬДУН ЛУНЭН': 1.25, 'УХАНЬ ЧЖОЭР': 1.0}",28.04.2019 14:35,https://www.myscore.com.ua/match/0fgURcbj/#match-summary
16,КОЛУМБИЯ: Примера - Апертура,Петролера - Медельин,"{'ПЕТРОЛЕРА': 4, 'МЕДЕЛЬИН': 6}","{'ПЕТРОЛЕРА': 4.0, 'МЕДЕЛЬИН': 1.17}",28.04.2019 04:00,https://www.myscore.com.ua/match/fJsXgmtM/#match-summary
17,ЛАТВИЯ: Optibet Virsliga,Спартакс - ФК Рига,"{'СПАРТАКС': 6, 'ФК РИГА': 7}","{'СПАРТАКС': 3.75, 'ФК РИГА': 0.75}",28.04.2019 14:00,https://www.myscore.com.ua/match/Yy9HRi9O/#match-summary
18,МАЛАЙЗИЯ: Суперлига,Паханг - Джохор,"{'ПАХАНГ': 6, 'ДЖОХОР': 4}","{'ПАХАНГ': 1.17, 'ДЖОХОР': 1.0}",28.04.2019 16:00,https://www.myscore.com.ua/match/EXim2VXJ/#match-summary
19,МЕКСИКА: Высший дивизион - Клаусура,Монтеррей - Некакса,"{'МОНТЕРРЕЙ': 6, 'НЕКАКСА': 5}","{'МОНТЕРРЕЙ': 2.15, 'НЕКАКСА': 4.12}",28.04.2019 03:00,https://www.myscore.com.ua/match/2DdjmZGU/#match-summary
