id,country,team,strategy 2,strategy 1,time,link,goal in first time,team that scored,Both scored,result in first time,result in all time
1,АНГЛИЯ: Премьер-лига,Уотфорд - Саутгемптон,"{'УОТФОРД': 5, 'САУТГЕМПТОН': 4}","{'УОТФОРД': 1.3, 'САУТГЕМПТОН': 0.71}",23.04.2019 21:45,https://www.myscore.com.ua/match/by4pUMf4/#match-summary
2,АВСТРИЯ: Бундеслига - Группа вылета,Хартберг - Рапид,"{'ХАРТБЕРГ': 1, 'РАПИД': 6}","{'ХАРТБЕРГ': 2.67, 'РАПИД': 1.8}",23.04.2019 20:00,https://www.myscore.com.ua/match/dUIVmHue/#match-summary
3,ДАНИЯ: Суперлига - Чемпионшип - плей-офф,Эсбьерг - Оденсе,"{'ЭСБЬЕРГ': 4, 'ОДЕНСЕ': 4}","{'ЭСБЬЕРГ': 0.83, 'ОДЕНСЕ': 1.33}",23.04.2019 20:00,https://www.myscore.com.ua/match/4CqdghzO/#match-summary
4,ИЗРАИЛЬ: Суперлига - Чемпионшип - плей-офф,Маккаби Нетания - Хапоэль Хадера,"{'МАККАБИ НЕТАНИЯ': 7, 'ХАПОЭЛЬ ХАДЕРА': 2}","{'МАККАБИ НЕТАНИЯ': 0.21, 'ХАПОЭЛЬ ХАДЕРА': 0.65}",23.04.2019 19:00,https://www.myscore.com.ua/match/hGxzojWK/#match-summary
5,ЛАТВИЯ: Optibet Virsliga,БФК Даугава - Спартакс,"{'БФК ДАУГАВА': 3, 'СПАРТАКС': 5}","{'БФК ДАУГАВА': 0.5, 'СПАРТАКС': 1.0}",23.04.2019 18:00,https://www.myscore.com.ua/match/SIj4WFfg/#match-summary
6,ЛАТВИЯ: Optibet Virsliga,Валмиера - Елгава,"{'ВАЛМИЕРА': 4, 'ЕЛГАВА': 3}","{'ВАЛМИЕРА': 0.37, 'ЕЛГАВА': 1.5}",23.04.2019 18:00,https://www.myscore.com.ua/match/pf1aXeum/#match-summary
7,НИДЕРЛАНДЫ: Высшая лига,Графсхап - Эммен,"{'ГРАФСХАП': 6, 'ЭММЕН': 3}","{'ГРАФСХАП': 1.2, 'ЭММЕН': 1.17}",23.04.2019 19:30,https://www.myscore.com.ua/match/zTevB2Xj/#match-summary
8,НИДЕРЛАНДЫ: Высшая лига,Херенвен - Венло,"{'ХЕРЕНВЕН': 6, 'ВЕНЛО': 5}","{'ХЕРЕНВЕН': 0.6, 'ВЕНЛО': 2.0}",23.04.2019 20:45,https://www.myscore.com.ua/match/2ZqMZoAi/#match-summary
9,НОРВЕГИЯ: Высшая лига,Одд - Викинг,"{'ОДД': 6, 'ВИКИНГ': 7}","{'ОДД': 1.17, 'ВИКИНГ': 0.5}",23.04.2019 20:00,https://www.myscore.com.ua/match/j15eMNd8/#match-summary
10,РОССИЯ: Молодежная Лига,Рубин U21 - Уфа U21,"{'РУБИН U21': 2, 'УФА U21': 5}","{'РУБИН U21': 1.58, 'УФА U21': 1.08}",23.04.2019 11:30,https://www.myscore.com.ua/match/GxAbUDUK/#match-summary
11,СЕВЕРНАЯ ИРЛАНДИЯ: Премьер-лига - Группа вылета,Инститьют - Ньюри Сити,"{'ИНСТИТЬЮТ': 2, 'НЬЮРИ СИТИ': 3}","{'ИНСТИТЬЮТ': 0.7, 'НЬЮРИ СИТИ': 0.75}",23.04.2019 21:45,https://www.myscore.com.ua/match/pvXIiySN/#match-summary
12,СЛОВАКИЯ: Вторая лига,Интер Братислава - Попрад,"{'ИНТЕР БРАТИСЛАВА': 4, 'ПОПРАД': 2}","{'ИНТЕР БРАТИСЛАВА': 1.25, 'ПОПРАД': 0.92}",23.04.2019 17:30,https://www.myscore.com.ua/match/QVHMinM0/#match-summary
13,ФРАНЦИЯ: Вторая лига,Нанси - Орлеан,"{'НАНСИ': 5, 'ОРЛЕАН': 4}","{'НАНСИ': 0.67, 'ОРЛЕАН': 0.65}",23.04.2019 21:00,https://www.myscore.com.ua/match/tfGZTy78/#match-summary
