id,country,team,strategy 2,strategy 1,time,link,goal in first time,team that scored,Both scored,result in first time,result in all time
1,ГЕРМАНИЯ: Северо-восточная региональная лига,Нордхаузен - Фюрстенвальде,"{'НОРДХАУЗЕН': 3, 'ФЮРСТЕНВАЛЬДЕ': 5}","{'НОРДХАУЗЕН': 2.5, 'ФЮРСТЕНВАЛЬДЕ': 3.0}",01.03.2019 20:30,https://www.myscore.com.ua/match/Q14en309/#match-summary
2,ГЕРМАНИЯ: Региональная лига Бавария,Бавария II - Шальдинг,"{'БАВАРИЯ II': 5, 'ШАЛЬДИНГ': 3}","{'БАВАРИЯ II': 0.4, 'ШАЛЬДИНГ': 1.33}",01.03.2019 20:00,https://www.myscore.com.ua/match/YspZ2X5Q/#match-summary
3,ГИБРАЛТАР: Премьер-Дивизион,ФК Европа - Монс Кальпе,"{'ФК ЕВРОПА': 6, 'МОНС КАЛЬПЕ': 6}","{'ФК ЕВРОПА': 0.75, 'МОНС КАЛЬПЕ': 2.58}",01.03.2019 21:30,https://www.myscore.com.ua/match/x0h4sGoN/#match-summary
4,ИНДИЯ: Первый дивизион,Черчилль Бразерс - Chennai City,"{'ЧЕРЧИЛЛЬ БРАЗЕРС': 4, 'CHENNAI CITY': 6}","{'ЧЕРЧИЛЛЬ БРАЗЕРС': 2.11, 'CHENNAI CITY': 1.5}",01.03.2019 13:30,https://www.myscore.com.ua/match/p6BtuxZa/#match-summary
5,КАТАР: Премьер-лига,Аль-Сайлия - Аль-Араби,"{'АЛЬ-САЙЛИЯ': 5, 'АЛЬ-АРАБИ': 6}","{'АЛЬ-САЙЛИЯ': 1.5, 'АЛЬ-АРАБИ': 3.67}",01.03.2019 15:50,https://www.myscore.com.ua/match/vak9OIN4/#match-summary
6,КОЛУМБИЯ: Примера - Апертура,Агилас Дорадас - Медельин,"{'АГИЛАС ДОРАДАС': 3, 'МЕДЕЛЬИН': 4}","{'АГИЛАС ДОРАДАС': 0.38, 'МЕДЕЛЬИН': 1.0}",28.02.2019 23:30,https://www.myscore.com.ua/match/65HmeN28/#match-summary
7,КОЛУМБИЯ: Примера - Апертура,Мильонариос - Унион Магдалена,"{'МИЛЬОНАРИОС': 5, 'УНИОН МАГДАЛЕНА': 6}","{'МИЛЬОНАРИОС': 1.33, 'УНИОН МАГДАЛЕНА': 1.17}",01.03.2019 03:30,https://www.myscore.com.ua/match/0Shqpcf7/#match-summary
8,ЛЮКСЕМБУРГ: Национальный дивизион,Прогрес Нидеркорн - Виктория Роспорт,"{'ПРОГРЕС НИДЕРКОРН': 7, 'ВИКТОРИЯ РОСПОРТ': 5}","{'ПРОГРЕС НИДЕРКОРН': 1.17, 'ВИКТОРИЯ РОСПОРТ': 8.1}",01.03.2019 21:00,https://www.myscore.com.ua/match/ni3H72Jt/#match-summary
9,МАЛАЙЗИЯ: Суперлига,Селангор - Джохор,"{'СЕЛАНГОР': 5, 'ДЖОХОР': 6}","{'СЕЛАНГОР': 0.62, 'ДЖОХОР': 0.45}",01.03.2019 15:00,https://www.myscore.com.ua/match/AT45QpFo/#match-summary
10,МАЛЬТА: Премьер-лига,Хибернианс - Таршин,"{'ХИБЕРНИАНС': 8, 'ТАРШИН': 4}","{'ХИБЕРНИАНС': 1.1, 'ТАРШИН': 0.83}",01.03.2019 21:00,https://www.myscore.com.ua/match/zZK5Dfwo/#match-summary
