id,strategy,country,team,point,time,link,goal in first time,team that scored,Both scored,result in first time,result in all time
21,2,АНГЛИЯ: Национальная лига Юг,Биллерике - Истборн Боро,"{'БИЛЛЕРИКЕ': 5, 'ИСТБОРН БОРО': 5}",16.02.2019 17:00,https://www.myscore.com.ua/match/YDjteblP/#match-summary,Yes,Биллерике,1,"{'Биллерике': 1, 'Истборн Боро': 0}","{'Биллерике': 1, 'Истборн Боро': 0}"
22,2,АНГЛИЯ: Национальная лига Юг,Труро - Оксфорд Сити,"{'ТРУРО': 6, 'ОКСФОРД СИТИ': 3}",16.02.2019 17:00,https://www.myscore.com.ua/match/xUsWpEQH/#match-summary,Yes,Труро,2,"{'Труро': 1, 'Оксфорд Сити': 0}","{'Труро': 2, 'Оксфорд Сити': 0}"
23,2,АНГЛИЯ: Национальная лига Юг,Уэллинг - Торки Юнайтед,"{'УЭЛЛИНГ': 3, 'ТОРКИ ЮНАЙТЕД': 8}",16.02.2019 17:00,https://www.myscore.com.ua/match/YeyuqheU/#match-summary,Yes,Уэллинг,2,"{'Уэллинг': 0, 'Торки Юнайтед': 0}","{'Уэллинг': 2, 'Торки Юнайтед': 0}"
1,2,АНГЛИЯ: NPL Premier Division,Ланкастер - Бакстон,"{'ЛАНКАСТЕР': 5, 'БАКСТОН': 7}",16.02.2019 17:00,https://www.myscore.com.ua/match/2XAa9rEl/#match-summary,Yes,Бакстон,4,"{'Ланкастер': 0, 'Бакстон': 2}","{'Ланкастер': 0, 'Бакстон': 3}"
1,2,АНГЛИЯ: NPL Premier Division,Микловер - Хайд,"{'МИКЛОВЕР': 2, 'ХАЙД': 5}",16.02.2019 17:00,https://www.myscore.com.ua/match/Ona87Mr1/#match-summary,Yes,Хайд,2,"{'Микловер': 0, 'Хайд': 0}","{'Микловер': 0, 'Хайд': 2}"
2,2,АНГЛИЯ: NPL Premier Division,Саут Шилдс - Уоррингтон,"{'САУТ ШИЛДС': 7, 'УОРРИНГТОН': 5}",16.02.2019 17:00,https://www.myscore.com.ua/match/WC2G50DD/#match-summary,Yes,Саут Шилдс,3,"{'Саут Шилдс': 1, 'Уоррингтон': 2}","{'Саут Шилдс': 1, 'Уоррингтон': 2}"
3,2,АНГЛИЯ: NPL Premier Division,Стаффорд Рейнджерз - Бамбер Бридж,"{'СТАФФОРД РЕЙНДЖЕРЗ': 9, 'БАМБЕР БРИДЖ': 4}",16.02.2019 17:00,https://www.myscore.com.ua/match/YHtaUqjE/#match-summary,Yes,Стаффорд Рейнджерз,1,"{'Стаффорд Рейнджерз': 1, 'Бамбер Бридж': 0}","{'Стаффорд Рейнджерз': 1, 'Бамбер Бридж': 0}"
4,2,АНГЛИЯ: NPL Premier Division,Уитби - Грэнтхэм,"{'УИТБИ': 6, 'ГРЭНТХЭМ': 4}",16.02.2019 17:00,https://www.myscore.com.ua/match/php3T35K/#match-summary,Yes,Уитби,3,"{'Уитби': 2, 'Грэнтхэм': 0}","{'Уитби': 2, 'Грэнтхэм': 1}"
5,2,АНГЛИЯ: NPL Premier Division,Уиттон - Норт Ферриби,"{'УИТТОН': 4, 'НОРТ ФЕРРИБИ': 3}",16.02.2019 17:00,https://www.myscore.com.ua/match/vFq7SNKQ/#match-summary,Yes,Уиттон,1,"{'Уиттон': 1, 'Норт Ферриби': 0}","{'Уиттон': 1, 'Норт Ферриби': 0}"
6,2,АНГЛИЯ: NPL Premier Division,Уоркингтон - Бэсфорд,"{'УОРКИНГТОН': 4, 'БЭСФОРД': 6}",16.02.2019 17:00,https://www.myscore.com.ua/match/tOVYNsTs/#match-summary,Yes,Бэсфорд,3,"{'Уоркингтон': 0, 'Бэсфорд': 1}","{'Уоркингтон': 0, 'Бэсфорд': 3}"
7,2,АНГЛИЯ: NPL Premier Division,Хэднесфорд - Марин,"{'ХЭДНЕСФОРД': 6, 'МАРИН': 5}",16.02.2019 17:00,https://www.myscore.com.ua/match/lU6eAObr/#match-summary,Yes,Марин,1,"{'Хэднесфорд': 0, 'Марин': 1}","{'Хэднесфорд': 0, 'Марин': 1}"
8,2,БЕЛЬГИЯ: Высшая лига,Остенде - Эйпен,"{'ОСТЕНДЕ': 5, 'ЭЙПЕН': 5}",16.02.2019 21:00,https://www.myscore.com.ua/match/j5Fu76TH/#match-summary,Yes,Остенде,2,"{'Остенде': 1, 'Эйпен': 0}","{'Остенде': 1, 'Эйпен': 1}"
9,2,БЕЛЬГИЯ: Высшая лига,Васланд-Беверен - Гент,"{'ВАСЛАНД-БЕВЕРЕН': 5, 'ГЕНТ': 7}",16.02.2019 21:30,https://www.myscore.com.ua/match/OhpfQTTu/#match-summary,Yes,Васланд-Беверен,3,"{'Васланд-Беверен': 1, 'Гент': 0}","{'Васланд-Беверен': 2, 'Гент': 0}"
10,2,ВЕНГРИЯ: Высшая лига,МТК Будапешт - МОЛ Види,"{'МТК БУДАПЕШТ': 5, 'МОЛ ВИДИ': 6}",16.02.2019 20:30,https://www.myscore.com.ua/match/bJWzJSEM/#match-summary,Yes,МОЛ Види,4,"{'МТК Будапешт': 0, 'МОЛ Види': 3}","{'МТК Будапешт': 1, 'МОЛ Види': 3}"
11,2,ГЕРМАНИЯ: Вторая Бундеслига,Санкт-Паули - Эрцгебирге Ауэ,"{'САНКТ-ПАУЛИ': 9, 'ЭРЦГЕБИРГЕ АУЭ': 6}",16.02.2019 14:00,https://www.myscore.com.ua/match/Ctwk613H/#match-summary,Yes,Санкт-Паули,3,"{'Санкт-Паули': 1, 'Эрцгебирге Ауэ': 1}","{'Санкт-Паули': 1, 'Эрцгебирге Ауэ': 2}"
12,2,ГЕРМАНИЯ: Вторая Бундеслига,Хайденхайм - Гамбург,"{'ХАЙДЕНХАЙМ': 7, 'ГАМБУРГ': 4}",16.02.2019 14:00,https://www.myscore.com.ua/match/jXyg5LIN/#match-summary,Yes,Хайденхайм,4,"{'Хайденхайм': 1, 'Гамбург': 1}","{'Хайденхайм': 2, 'Гамбург': 2}"
13,2,ГЕРМАНИЯ: Третья лига,Меппен - Энерги,"{'МЕППЕН': 4, 'ЭНЕРГИ': 2}",16.02.2019 15:00,https://www.myscore.com.ua/match/nHMbdvAI/#match-summary,Yes,Меппен,3,"{'Меппен': 2, 'Энерги': 0}","{'Меппен': 3, 'Энерги': 0}"
14,2,ГЕРМАНИЯ: Северо-восточная региональная лига,Ратенов - Бишофсвердар,"{'РАТЕНОВ': 3, 'БИШОФСВЕРДАР': 4}",16.02.2019 14:30,https://www.myscore.com.ua/match/l2ErKpHG/#match-summary,No,0,1,"{'Ратенов': 0, 'Бишофсвердар': 0}","{'Ратенов': 1, 'Бишофсвердар': 0}"
15,2,ГЕРМАНИЯ: Западная региональная лига,Верль - Kaan-Marienborn,"{'ВЕРЛЬ': 7, 'KAAN-MARIENBORN': 6}",16.02.2019 15:00,https://www.myscore.com.ua/match/dGaEDk8q/#match-summary,Yes,Верль,2,"{'Верль': 1, 'Kaan-Marienborn': 0}","{'Верль': 1, 'Kaan-Marienborn': 1}"
16,2,ГЕРМАНИЯ: Западная региональная лига,Эссен - ТВ Херкенрат,"{'ЭССЕН': 3, 'ТВ ХЕРКЕНРАТ': 4}",16.02.2019 15:00,https://www.myscore.com.ua/match/QX8rJBpM/#match-summary,No,0,2,"{'Эссен': 0, 'ТВ Херкенрат': 0}","{'Эссен': 2, 'ТВ Херкенрат': 0}"
17,2,ГЕРМАНИЯ: Западная региональная лига,Straelen - Вупперталлер,"{'STRAELEN': 4, 'ВУППЕРТАЛЛЕР': 6}",16.02.2019 15:00,https://www.myscore.com.ua/match/GdrqbA8d/#match-summary,No,0,2,"{'Straelen': 0, 'Вупперталлер': 0}","{'Straelen': 1, 'Вупперталлер': 1}"
18,2,ГРЕЦИЯ: Суперлига,ПАС Янина - Атромитос,"{'ПАС ЯНИНА': 3, 'АТРОМИТОС': 6}",16.02.2019 19:30,https://www.myscore.com.ua/match/j3YQk34J/#match-summary,Yes,Атромитос,2,"{'ПАС Янина': 0, 'Атромитос': 1}","{'ПАС Янина': 0, 'Атромитос': 2}"
19,2,ГРЕЦИЯ: Вторая лига,Эрготелис - Ханья Киссамикос,"{'ЭРГОТЕЛИС': 3, 'ХАНЬЯ КИССАМИКОС': 3}",16.02.2019 15:00,https://www.myscore.com.ua/match/KjlOAZO6/#match-summary,No,0,1,"{'Эрготелис': 0, 'Ханья Киссамикос': 0}","{'Эрготелис': 1, 'Ханья Киссамикос': 0}"
1,2,НИДЕРЛАНДЫ: Высшая лига,Херенвен - ПСВ,"{'ХЕРЕНВЕН': 7, 'ПСВ': 7}",16.02.2019 20:45,https://www.myscore.com.ua/match/0AZSGw3J/#match-summary,Yes,Херенвен,4,"{'Херенвен': 2, 'ПСВ': 0}","{'Херенвен': 2, 'ПСВ': 1}"
1,2,НИДЕРЛАНДЫ: Высшая лига,Витесс - Виллем II,"{'ВИТЕСС': 8, 'ВИЛЛЕМ II': 5}",16.02.2019 21:45,https://www.myscore.com.ua/match/dtLbBHQt/#match-summary,Yes,Витесс,5,"{'Витесс': 1, 'Виллем II': 0}","{'Витесс': 3, 'Виллем II': 2}"
2,2,НИДЕРЛАНДЫ: Второй дивизион,Схевенинген - Барендрехт,"{'СХЕВЕНИНГЕН': 5, 'БАРЕНДРЕХТ': 2}",16.02.2019 15:30,https://www.myscore.com.ua/match/htEKWyv7/#match-summary,Yes,Схевенинген,4,"{'Схевенинген': 2, 'Барендрехт': 0}","{'Схевенинген': 4, 'Барендрехт': 0}"
3,2,НИДЕРЛАНДЫ: Второй дивизион,Козаккен Бойс - Ринсбургс Бойс,"{'КОЗАККЕН БОЙС': 3, 'РИНСБУРГС БОЙС': 5}",16.02.2019 16:00,https://www.myscore.com.ua/match/AHOFXHO0/#match-summary,Yes,Козаккен Бойс,3,"{'Козаккен Бойс': 2, 'Ринсбургс Бойс': 0}","{'Козаккен Бойс': 2, 'Ринсбургс Бойс': 1}"
4,2,НИДЕРЛАНДЫ: Второй дивизион,Йонг Спарта Роттердам - Эйсселмервогелс,"{'ЙОНГ СПАРТА РОТТЕРДАМ': 3, 'ЭЙССЕЛМЕРВОГЕЛС': 6}",16.02.2019 16:30,https://www.myscore.com.ua/match/WQPBYc9f/#match-summary,Yes,Эйсселмервогелс,4,"{'Йонг Спарта Роттердам': 0, 'Эйсселмервогелс': 1}","{'Йонг Спарта Роттердам': 1, 'Эйсселмервогелс': 3}"
5,2,ПОРТУГАЛИЯ: Сегунда,Кова-да-Пьедаде - Пенафиел,"{'КОВА-ДА-ПЬЕДАДЕ': 0, 'ПЕНАФИЕЛ': 5}",16.02.2019 17:00,https://www.myscore.com.ua/match/Yo8zWLMB/#match-summary,Yes,Кова-да-Пьедаде,2,"{'Кова-да-Пьедаде': 1, 'Пенафиел': 0}","{'Кова-да-Пьедаде': 1, 'Пенафиел': 1}"
1,2,СЕВЕРНАЯ ИРЛАНДИЯ: Кубок Ирландской Лиги,Баллимина - Линфилд,"{'БАЛЛИМИНА': 9, 'ЛИНФИЛД': 6}",16.02.2019 19:30,https://www.myscore.com.ua/match/fieaGRW9/#match-summary,Yes,Линфилд,1,"{'Баллимина': 0, 'Линфилд': 1}","{'Баллимина': 0, 'Линфилд': 1}"
1,2,ШВЕЙЦАРИЯ: Первая лига,Шафхаузен - Кринс,"{'ШАФХАУЗЕН': 2, 'КРИНС': 7}",16.02.2019 18:30,https://www.myscore.com.ua/match/WjHbLW0l/#match-summary,Yes,Шафхаузен,3,"{'Шафхаузен': 1, 'Кринс': 1}","{'Шафхаузен': 1, 'Кринс': 2}"
2,2,ШОТЛАНДИЯ: Чемпионшип,Аллоа - Партик,"{'АЛЛОА': 5, 'ПАРТИК': 6}",16.02.2019 17:00,https://www.myscore.com.ua/match/rqzGyQn0/#match-summary,Yes,Партик,2,"{'Аллоа': 0, 'Партик': 1}","{'Аллоа': 0, 'Партик': 2}"
3,2,ШОТЛАНДИЯ: Первая лига,Монтроз - Форфар,"{'МОНТРОЗ': 5, 'ФОРФАР': 6}",16.02.2019 17:00,https://www.myscore.com.ua/match/nVBFq9LH/#match-summary,Yes,Монтроз,2,"{'Монтроз': 1, 'Форфар': 0}","{'Монтроз': 2, 'Форфар': 0}"
4,2,ШОТЛАНДИЯ: Первая лига,Райт Роверс - Арброт,"{'РАЙТ РОВЕРС': 6, 'АРБРОТ': 5}",16.02.2019 17:00,https://www.myscore.com.ua/match/466KrTzO/#match-summary,Yes,Арброт,1,"{'Райт Роверс': 0, 'Арброт': 1}","{'Райт Роверс': 0, 'Арброт': 1}"
5,2,ШОТЛАНДИЯ: Первая лига,Странрар - Дамбартон,"{'СТРАНРАР': 3, 'ДАМБАРТОН': 3}",16.02.2019 17:00,https://www.myscore.com.ua/match/rc5OsmjU/#match-summary,No,0,3,"{'Странрар': 0, 'Дамбартон': 0}","{'Странрар': 0, 'Дамбартон': 3}"
6,2,ШОТЛАНДИЯ: Первая лига,Эйрдрионианс - Брешин,"{'ЭЙРДРИОНИАНС': 5, 'БРЕШИН': 2}",16.02.2019 17:00,https://www.myscore.com.ua/match/EHD7oVj5/#match-summary,Yes,Брешин,1,"{'Эйрдрионианс': 0, 'Брешин': 1}","{'Эйрдрионианс': 0, 'Брешин': 1}"
7,2,ШОТЛАНДИЯ: Вторая лига,Кауденбит - Аннан,"{'КАУДЕНБИТ': 4, 'АННАН': 3}",16.02.2019 17:00,https://www.myscore.com.ua/match/rmO3NXM5/#match-summary,Yes,Кауденбит,6,"{'Кауденбит': 2, 'Аннан': 1}","{'Кауденбит': 2, 'Аннан': 3}"
8,2,ШОТЛАНДИЯ: Вторая лига,Клайд - А. Роверс,"{'КЛАЙД': 6, 'А. РОВЕРС': 4}",16.02.2019 17:00,https://www.myscore.com.ua/match/4dPaOD7a/#match-summary,Yes,Клайд,1,"{'Клайд': 1, 'А. Роверс': 0}","{'Клайд': 1, 'А. Роверс': 0}"
9,2,ШОТЛАНДИЯ: Вторая лига,Элгин Сити - Стерлинг,"{'ЭЛГИН СИТИ': 5, 'СТЕРЛИНГ': 7}",16.02.2019 17:00,https://www.myscore.com.ua/match/vFHCLBiI/#match-summary,Yes,Элгин Сити,5,"{'Элгин Сити': 1, 'Стерлинг': 1}","{'Элгин Сити': 3, 'Стерлинг': 2}"
