id,strategy,country,team,point,time,link,goal in first time,team that scored,Both scored,result in first time,result in all time
0,2,ЕВРОПА: Лига чемпионов - Плей-офф,Ливерпуль - Бавария,"{'ЛИВЕРПУЛЬ': 6, 'БАВАРИЯ': 7}",19.02.2019 22:00,https://www.myscore.com.ua/match/biGEvfWs/#match-summary
1,2,АНГЛИЯ: Первая лига,Рочдейл - Уимблдон,"{'РОЧДЕЙЛ': 3, 'УИМБЛДОН': 4}",19.02.2019 21:45,https://www.myscore.com.ua/match/p42WBmsn/#match-summary
2,2,АНГЛИЯ: Национальная лига,Борхэм Вуд - Рексхем,"{'БОРХЭМ ВУД': 2, 'РЕКСХЕМ': 1}",19.02.2019 21:45,https://www.myscore.com.ua/match/nglD52Pr/#match-summary
3,2,АНГЛИЯ: Национальная лига,Саттон Юнайтед - Барнет,"{'САТТОН ЮНАЙТЕД': 5, 'БАРНЕТ': 4}",19.02.2019 21:45,https://www.myscore.com.ua/match/zsoiAsIt/#match-summary
4,2,АНГЛИЯ: Национальная лига,Эббсфлит Юнайтед - Хартлпул Юнайтед,"{'ЭББСФЛИТ ЮНАЙТЕД': 6, 'ХАРТЛПУЛ ЮНАЙТЕД': 6}",19.02.2019 21:45,https://www.myscore.com.ua/match/WbiYU3z4/#match-summary
5,2,АНГЛИЯ: Национальная лига Север,Алтринчем - Спеннимур,"{'АЛТРИНЧЕМ': 5, 'СПЕННИМУР': 4}",19.02.2019 21:45,https://www.myscore.com.ua/match/vwEKlntj/#match-summary
6,2,АНГЛИЯ: Национальная лига Юг,Уокинг - Хемел Хэмпстед,"{'УОКИНГ': 7, 'ХЕМЕЛ ХЭМПСТЕД': 7}",19.02.2019 21:45,https://www.myscore.com.ua/match/EDcmEzv5/#match-summary
7,2,АНГЛИЯ: NPL Premier Division,Уоркингтон - Уиттон,"{'УОРКИНГТОН': 4, 'УИТТОН': 5}",19.02.2019 21:45,https://www.myscore.com.ua/match/p42keOIc/#match-summary
8,2,АНГЛИЯ: Southern League South Division,Хартли Уинтни - Уолтон Кэйжалс,"{'ХАРТЛИ УИНТНИ': 6, 'УОЛТОН КЭЙЖАЛС': 7}",19.02.2019 21:30,https://www.myscore.com.ua/match/WxOkVut4/#match-summary
9,2,АНГЛИЯ: Southern League South Division,Кингс Лэнгли - Салисбери Сити,"{'КИНГС ЛЭНГЛИ': 5, 'САЛИСБЕРИ СИТИ': 7}",19.02.2019 21:45,https://www.myscore.com.ua/match/Y75WiZ49/#match-summary
10,2,АНГЛИЯ: Southern League South Division,Стейнс - Тивертон,"{'СТЕЙНС': 3, 'ТИВЕРТОН': 4}",19.02.2019 21:45,https://www.myscore.com.ua/match/dISfCF4q/#match-summary
11,2,АНГЛИЯ: Лига профессионального развития,Шеффилд Юнайтед U23 - Шеффилд Уэнсдей U23,"{'ШЕФФИЛД ЮНАЙТЕД U23': 5, 'ШЕФФИЛД УЭНСДЕЙ U23': 5}",19.02.2019 21:00,https://www.myscore.com.ua/match/2aFgWqwQ/#match-summary
12,2,БОЛГАРИЯ: Первая лига,Славия София - Черно Море,"{'СЛАВИЯ СОФИЯ': 2, 'ЧЕРНО МОРЕ': 7}",19.02.2019 12:30,https://www.myscore.com.ua/match/d4N8NNbk/#match-summary
13,2,БОЛГАРИЯ: Первая лига,ЦСКА София - Ботев Враца,"{'ЦСКА СОФИЯ': 4, 'БОТЕВ ВРАЦА': 2}",19.02.2019 17:30,https://www.myscore.com.ua/match/jRMCMsEe/#match-summary
14,2,ЕГИПЕТ: Премьер-лига,Эль-Гуна - Pyramids,"{'ЭЛЬ-ГУНА': 6, 'PYRAMIDS': 6}",19.02.2019 16:00,https://www.myscore.com.ua/match/YFZ03oY0/#match-summary
15,2,НИДЕРЛАНДЫ: Reserve League - Этап победителей,Йонг Хераклес - Йонг Твенте,"{'ЙОНГ ХЕРАКЛЕС': 8, 'ЙОНГ ТВЕНТЕ': 6}",19.02.2019 15:00,https://www.myscore.com.ua/match/Yqu4Ky48/#match-summary
16,2,ШОТЛАНДИЯ: Вторая лига,Кауденбит - А. Роверс,"{'КАУДЕНБИТ': 5, 'А. РОВЕРС': 3}",19.02.2019 21:45,https://www.myscore.com.ua/match/dd9nbHgf/#match-summary
17,2,ШОТЛАНДИЯ: Кубок ФА,Инвернесс - Росс Каунти,"{'ИНВЕРНЕСС': 6, 'РОСС КАУНТИ': 5}",19.02.2019 21:45,https://www.myscore.com.ua/match/t4yjRhrH/#match-summary
